id,clee,nombre_de_la_unidad_economica,raz_social,codigo_de_la_clase_actividad_scian,nombre_clase_actividad_scian,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipocencom,nom_cencom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipounieco,latitud,longitud,fecha_alta,localidad_id_analisis,localidad_analisis,poligono_id_analisis,metodo_recorte,criterio_recorte,texto_normalizado,codigo_scian_normalizado,keywords_detectadas,terminos_detectados,grupos_detectados,codigos_regla_detectados,evidencias_detectadas,reglas_activadas,regla_decisiva,categoria_clasificacion,decision_clasificacion,relevancia_ambiental,explicacion_decision,exclusion_fuerte,exclusion_condicional,exclusion_condicional_superada,version_filtro
9938982,21074311520000431000000000U8,ELABORACION DE HELADOS,,311520,Elaboraci�n de helados y paletas,0 a 5 personas,CALLE,INDUSTRIA,CALLE,DONATO GUERRA,CALLEJON,CALLEJON DE LA INDUSTRIA,CALLE,PROVIDENCIA,27,,,,,,COLONIA,CENTRO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,007,2212223235,,,Fijo,19.21146412,-98.38083299,2024-11,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,210740029,atributo,cve_loc=0029,elaboracion de helados | | elaboraci�n de helados y paletas,311520,kw085,elaboracion,candidate_textile|production,,kw085:elaboracion,base_texto_textil,exc_coincidencia_generica_no_textil,excluir_coincidencia_generica_no_textil,EXCLUIR,excluir,EXCLUIR: Palabra genérica como elaboración o industrial sin código ni evidencia textil; regla decisiva exc_coincidencia_generica_no_textil; 0 coincidencias SCIAN y 1 coincidencias textuales.,False,False,False,v1
10022685,21074311830001971000000000U5,ELABORACION DE TORTILLAS A MANO,,311830,Elaboraci�n de tortillas de ma�z y molienda de nixtamal,0 a 5 personas,CALLE,LOS REYES,CALLE,LA PIEDAD,CALLE,CALLE DEL CARMEN,CALLE,JUAN PIZACO,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,049,2271195229,,,Fijo,19.20894315,-98.37727840999999,2024-11,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,210740029,atributo,cve_loc=0029,elaboracion de tortillas a mano | | elaboraci�n de tortillas de ma�z y molienda de nixtamal,311830,kw085,elaboracion,candidate_textile|production,,kw085:elaboracion,base_texto_textil,exc_coincidencia_generica_no_textil,excluir_coincidencia_generica_no_textil,EXCLUIR,excluir,EXCLUIR: Palabra genérica como elaboración o industrial sin código ni evidencia textil; regla decisiva exc_coincidencia_generica_no_textil; 0 coincidencias SCIAN y 1 coincidencias textuales.,False,False,False,v1
10482528,21074311520000261000000000U9,ELABORACION DE HELADO,,311520,Elaboraci�n de helados y paletas,0 a 5 personas,CALLE,SAN ANGEL,CALLE,CONCEPCION,CALLE,LA MERCED,CALLE,LINDA VISTA,11,,,,,,COLONIA,SANTA CRUZ,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,005,2481137485,,,Fijo,19.21845941,-98.37773430999998,2024-11,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,210740029,atributo,cve_loc=0029,elaboracion de helado | | elaboraci�n de helados y paletas,311520,kw085,elaboracion,candidate_textile|production,,kw085:elaboracion,base_texto_textil,exc_coincidencia_generica_no_textil,excluir_coincidencia_generica_no_textil,EXCLUIR,excluir,EXCLUIR: Palabra genérica como elaboración o industrial sin código ni evidencia textil; regla decisiva exc_coincidencia_generica_no_textil; 0 coincidencias SCIAN y 1 coincidencias textuales.,False,False,False,v1
8090509,21074311830001681000000000U0,ELABORACION DE TORTILLAS SIN NOMBRE,,311830,Elaboraci�n de tortillas de ma�z y molienda de nixtamal,0 a 5 personas,CALLE,VIOLETAS PONIENTE,CALLE,EL REBOZO,CALLE,ADOLFO LOPEZ MATEOS,CALLE,DOMINGO ARENAS,27,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,021,,,,Fijo,19.21294095,-98.38500317999998,2019-11,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,210740029,atributo,cve_loc=0029,elaboracion de tortillas sin nombre | | elaboraci�n de tortillas de ma�z y molienda de nixtamal,311830,kw085,elaboracion,candidate_textile|production,,kw085:elaboracion,base_texto_textil,exc_coincidencia_generica_no_textil,excluir_coincidencia_generica_no_textil,EXCLUIR,excluir,EXCLUIR: Palabra genérica como elaboración o industrial sin código ni evidencia textil; regla decisiva exc_coincidencia_generica_no_textil; 0 coincidencias SCIAN y 1 coincidencias textuales.,False,False,False,v1
8089448,21074316991000021000000000U5,MAQUILADORA SIN NOMBRE,,316991,"Fabricaci�n de bolsos de mano, maletas y similares",0 a 5 personas,CALLE,SAN ISIDRO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,SAN MANUEL,18,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,062,,,,Fijo,19.20491709,-98.38197516999999,2019-11,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,210740029,atributo,cve_loc=0029,"maquiladora sin nombre | | fabricaci�n de bolsos de mano, maletas y similares",316991,kw074|kw196|kw197,maquiladora|bolsos|maletas,candidate_textile|excluded_activity|industrial|maquila|non_textile,,kw074:maquiladora|kw196:bolsos|kw197:maletas,base_texto_textil|exc_actividad_no_objetivo,exc_actividad_no_objetivo,excluir_actividad_no_objetivo,EXCLUIR,excluir,EXCLUIR: Giro no textil o exclusión inequívoca; regla decisiva exc_actividad_no_objetivo; 0 coincidencias SCIAN y 3 coincidencias textuales.,True,False,False,v1
3427972,21074463310000331010000000U2,TALLER MAQUILA DE ZAPATO,,316213,Fabricaci�n de calzado de pl�stico,0 a 5 personas,CALLE,NOGALES,CALLE,DOMINGO ARENAS,CALLE,MUCIO MARTINEZ,CALLE,AQUILES SERDAN SUR,9,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,030,,,,Fijo,19.21060553,-98.385388,2014-12,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,210740029,atributo,cve_loc=0029,taller maquila de zapato | | fabricaci�n de calzado de pl�stico,316213,kw072|kw175,maquila|calzado,candidate_textile|excluded_activity|maquila|non_textile,,kw072:maquila|kw175:calzado,base_texto_textil|exc_actividad_no_objetivo,exc_actividad_no_objetivo,excluir_actividad_no_objetivo,EXCLUIR,excluir,EXCLUIR: Giro no textil o exclusión inequívoca; regla decisiva exc_actividad_no_objetivo; 0 coincidencias SCIAN y 2 coincidencias textuales.,True,False,False,v1
3427222,21074311830001181000000000U1,VENTA DE TORTILLA A MANO SIN NOMBRE,,311830,Elaboraci�n de tortillas de ma�z y molienda de nixtamal,0 a 5 personas,CALLE,VENUSTIANO CARRANZA,CALLE,IXTACUIXTLA SUR,CALLE,PORFIRIO DIAZ,CALLE,PALMA,46,,,,,,COLONIA,CENTRO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,002,2271073204,,,Fijo,19.20641468,-98.38013192,2014-12,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,210740029,atributo,cve_loc=0029,venta de tortilla a mano sin nombre | | elaboraci�n de tortillas de ma�z y molienda de nixtamal,311830,kw128,venta,commerce,,kw128:venta,exc_comercio_o_giro_no_textil,exc_comercio_o_giro_no_textil,excluir_comercio,EXCLUIR,excluir,EXCLUIR: Comercio o nombre excluido sin evidencia productiva que lo supere; regla decisiva exc_comercio_o_giro_no_textil; 0 coincidencias SCIAN y 1 coincidencias textuales.,False,True,False,v1
11133412,21074311910000071000000000U5,VENTA DE FRITURAS,,311910,Elaboraci�n de botanas,0 a 5 personas,CALLE,16 DE SEPTIEMBRE,CALLE,RIO XOCHIAC,CALLE,IXTACUIXTLA NORTE,CALLE,PRIMERO DE MAYO,19,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,031,,,,Fijo,19.21404192,-98.37721838000002,2024-11,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,210740029,atributo,cve_loc=0029,venta de frituras | | elaboraci�n de botanas,311910,kw128,venta,commerce,,kw128:venta,exc_comercio_o_giro_no_textil,exc_comercio_o_giro_no_textil,excluir_comercio,EXCLUIR,excluir,EXCLUIR: Comercio o nombre excluido sin evidencia productiva que lo supere; regla decisiva exc_comercio_o_giro_no_textil; 0 coincidencias SCIAN y 1 coincidencias textuales.,False,True,False,v1
3326237,21074321910000091000000000U1,CARPINTERIA RAMIREZ,,321910,Fabricaci�n de productos de madera para la construcci�n,0 a 5 personas,CALLE,XICOHTENCATL,CALLE,PALMA,PRIVADA,XICOHTENCATL,PRIVADA,PRIVADA DE LA PALMA,27,,,,,,COLONIA,CENTRO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,012,5562525848,,,Fijo,19.20822116,-98.38191625999998,2014-12,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,210740029,atributo,cve_loc=0029,carpinteria ramirez | | fabricaci�n de productos de madera para la construcci�n,321910,kw161,carpinteria,non_textile,,kw161:carpinteria,exc_actividad_no_objetivo,exc_actividad_no_objetivo,excluir_actividad_no_objetivo,EXCLUIR,excluir,EXCLUIR: Giro no textil o exclusión inequívoca; regla decisiva exc_actividad_no_objetivo; 0 coincidencias SCIAN y 1 coincidencias textuales.,True,False,False,v1
3427207,21074337120000041000000000U4,CARPINTERIA SIN NOMBRE,,321910,Fabricaci�n de productos de madera para la construcci�n,0 a 5 personas,CALLE,PORFIRIO DIAZ,CALLE,PALMA,CALLE,VENUSTIANO CARRANZA,CALLE,IXTACUIXTLA SUR,33,,,,0,SN,COLONIA,CENTRO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,002,,,,Fijo,19.2080264,-98.38259211,2010-07,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,210740029,atributo,cve_loc=0029,carpinteria sin nombre | | fabricaci�n de productos de madera para la construcci�n,321910,kw161,carpinteria,non_textile,,kw161:carpinteria,exc_actividad_no_objetivo,exc_actividad_no_objetivo,excluir_actividad_no_objetivo,EXCLUIR,excluir,EXCLUIR: Giro no textil o exclusión inequívoca; regla decisiva exc_actividad_no_objetivo; 0 coincidencias SCIAN y 1 coincidencias textuales.,True,False,False,v1
3428123,21074321910000031000000000U7,CARPINTERIA Y EVANISTERIA JERSON,,321910,Fabricaci�n de productos de madera para la construcci�n,0 a 5 personas,BOULEVARD,RIO XOCHIAC,CALLE,ISABEL LA CATOLICA,CALLE,SAN MIGUEL,CALLE,SANTA CRUZ,61,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,039,2271131078,,,Fijo,19.21442224,-98.37909955,2010-07,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,210740029,atributo,cve_loc=0029,carpinteria y evanisteria jerson | | fabricaci�n de productos de madera para la construcci�n,321910,kw161,carpinteria,non_textile,,kw161:carpinteria,exc_actividad_no_objetivo,exc_actividad_no_objetivo,excluir_actividad_no_objetivo,EXCLUIR,excluir,EXCLUIR: Giro no textil o exclusión inequívoca; regla decisiva exc_actividad_no_objetivo; 0 coincidencias SCIAN y 1 coincidencias textuales.,True,False,False,v1
8089272,21074321910000141000000000U4,CARPINTERIA JP,,321910,Fabricaci�n de productos de madera para la construcci�n,0 a 5 personas,PRIVADA,DOMINGO ARENAS,PRIVADA,DOMINGO ARENAS,CALLE,PORFIRIO DIAZ,PRIVADA,LOS PAJARITOS,7,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,010,2271126711,,,Fijo,19.20959826,-98.38267556,2019-11,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,210740029,atributo,cve_loc=0029,carpinteria jp | | fabricaci�n de productos de madera para la construcci�n,321910,kw161,carpinteria,non_textile,,kw161:carpinteria,exc_actividad_no_objetivo,exc_actividad_no_objetivo,excluir_actividad_no_objetivo,EXCLUIR,excluir,EXCLUIR: Giro no textil o exclusión inequívoca; regla decisiva exc_actividad_no_objetivo; 0 coincidencias SCIAN y 1 coincidencias textuales.,True,False,False,v1
3326104,21074321910000101000000000U8,CARPINTERIA EL TORITO,,321910,Fabricaci�n de productos de madera para la construcci�n,0 a 5 personas,CALLE,ALAMOS,OTRO(ESPECIFIQUE),CANAL,CALLE,NINGUNO,CALLE,CANAL,26,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,030,9161981327,,,Fijo,19.21449097,-98.38903618,2014-12,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,210740029,atributo,cve_loc=0029,carpinteria el torito | | fabricaci�n de productos de madera para la construcci�n,321910,kw161,carpinteria,non_textile,,kw161:carpinteria,exc_actividad_no_objetivo,exc_actividad_no_objetivo,excluir_actividad_no_objetivo,EXCLUIR,excluir,EXCLUIR: Giro no textil o exclusión inequívoca; regla decisiva exc_actividad_no_objetivo; 0 coincidencias SCIAN y 1 coincidencias textuales.,True,False,False,v1
10080659,21074325610000031000000000U9,INDUSTRIA QUIMICA PQT,,325610,"Fabricaci�n de jabones, limpiadores y dent�fricos",0 a 5 personas,CALLE,ZARAGOZA,CALLE,IXTACUIXTLA NORTE,CALLE,FONSECA,CALLE,CRUZ DE PIEDRA,26,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,028,2227153667,,,Fijo,19.21103926,-98.37851299,2024-11,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,210740029,atributo,cve_loc=0029,"industria quimica pqt | | fabricaci�n de jabones, limpiadores y dent�fricos",325610,kw090,industria,candidate_textile|industrial,,kw090:industria,base_texto_textil,exc_coincidencia_generica_no_textil,excluir_coincidencia_generica_no_textil,EXCLUIR,excluir,EXCLUIR: Palabra genérica como elaboración o industrial sin código ni evidencia textil; regla decisiva exc_coincidencia_generica_no_textil; 0 coincidencias SCIAN y 1 coincidencias textuales.,False,False,False,v1
3427275,21074332320000571000000000U1,HERRERIA SIN NOMBRE,,332320,Fabricaci�n de productos de herrer�a,0 a 5 personas,CALLE,SAN ISIDRO,CALLE,IXTACUIXTLA SUR,CALLE,PORFIRIO DIAZ,CALLE,ADOLFO LOPEZ MATEOS,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0167,006,,,,Fijo,19.20513132,-98.38314151,2010-07,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,210740029,atributo,cve_loc=0029,herreria sin nombre | | fabricaci�n de productos de herrer�a,332320,kw162,herreria,non_textile,,kw162:herreria,exc_actividad_no_objetivo,exc_actividad_no_objetivo,excluir_actividad_no_objetivo,EXCLUIR,excluir,EXCLUIR: Giro no textil o exclusión inequívoca; regla decisiva exc_actividad_no_objetivo; 0 coincidencias SCIAN y 1 coincidencias textuales.,True,False,False,v1
8560094,21074332310000021010000000U8,HERRERIA SANCHEZ,,332320,Fabricaci�n de productos de herrer�a,0 a 5 personas,CALLE,REAL DE LA POSTA,PRIVADA,NINGUNO,PRIVADA,20 DE NOVIEMBRE,PRIVADA,NINGUNO,8,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,007,2481620293,,,Fijo,19.21560701,-98.37673610000002,2019-11,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,210740029,atributo,cve_loc=0029,herreria sanchez | | fabricaci�n de productos de herrer�a,332320,kw162,herreria,non_textile,,kw162:herreria,exc_actividad_no_objetivo,exc_actividad_no_objetivo,excluir_actividad_no_objetivo,EXCLUIR,excluir,EXCLUIR: Giro no textil o exclusión inequívoca; regla decisiva exc_actividad_no_objetivo; 0 coincidencias SCIAN y 1 coincidencias textuales.,True,False,False,v1
