id,clee,nombre_de_la_unidad_economica,raz_social,codigo_de_la_clase_actividad_scian,nombre_clase_actividad_scian,categoria_clasificacion,regla_decisiva,terminos_detectados,per_ocu,direccion_completa,tipo_vial,nom_vial,numero_ext,letra_ext,numero_int,letra_int,tipo_asent,nomb_asent,cod_postal,localidad,municipio,entidad,telefono,correoelec,www,latitud_revision,longitud_revision,url_busqueda_google_maps,url_punto_google_maps,url_openstreetmap,clasificacion_proceso_hidrico,decision_hidrica_automatica,prioridad_hidrica_maquila,causa_decision_hidrica,en_mh,antecedente_mh,nota_antecedente_mh,grupo_primera_revision,orden_revision,dictamen_documental_inicial,error_sectorial_evidente,causa_dictamen_inicial,posible_duplicado_geometria,ids_misma_geometria,estado_revision_manual,nombre_encontrado,establecimiento_encontrado,objeto_maquila_observado,evidencia_textil,evidencia_mezclilla,evidencia_proceso_humedo,decision_manual,confianza_revision,fuentes_consultadas,fecha_revision,revisor,notas_revision
11273664,21074315223000141000000000U0,MAQUILA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,0 a 5 personas,"PRIVADA NINGUNO SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,NINGUNO,,SN,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,2271449199,,,19.21484988,-98.37688507,https://www.google.com/maps/search/?api=1&query=MAQUILA+NINGUNO+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21484988%2C-98.37688507,https://www.openstreetmap.org/?mlat=19.2148499&mlon=-98.3768851#map=19/19.2148499/-98.3768851,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,maquila_generica_scian_315,4,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,,,,,,,,
11515213,21074315229002431000000000U0,MAQUILA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,0 a 5 personas,"CALLE PROVIDENCIA 43, PUEBLO SANTA ANA XALMIMINULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,PROVIDENCIA,43,,,,PUEBLO,SANTA ANA XALMIMINULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,2229104142,,,19.21438074,-98.38184779,https://www.google.com/maps/search/?api=1&query=MAQUILA+PROVIDENCIA+SANTA+ANA+XALMIMINULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21438074%2C-98.38184779,https://www.openstreetmap.org/?mlat=19.2143807&mlon=-98.3818478#map=19/19.2143807/-98.3818478,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,maquila_generica_scian_315,4,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,,,,,,,,
11528292,21074315229002771000000000U9,MAQUILA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,0 a 5 personas,"CALLE CALLE DEL REFUGIO 27, PUEBLO SANTA ANA XALMIMINULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,CALLE DEL REFUGIO,27,,,,PUEBLO,SANTA ANA XALMIMINULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21564625,-98.38248143,https://www.google.com/maps/search/?api=1&query=MAQUILA+CALLE+DEL+REFUGIO+SANTA+ANA+XALMIMINULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21564625%2C-98.38248143,https://www.openstreetmap.org/?mlat=19.2156462&mlon=-98.3824814#map=19/19.2156462/-98.3824814,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",TRUE,VISTO_BUENO_PREVIO_MH,"MH incluyó previamente este ID DENUE; usar como antecedente favorable, sin asumir que confirma proceso húmedo actual",maquila_generica_scian_315,4,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,COMPLETADO,NA,NO,NO,SI,NO,NO,EXCLUIR_NO_ENCONTRADO,MEDIA,GoogleMaps,21/08/2026,NAB,"No se encontró evidencia suficiente para identificar el establecimiento y, adicionalmente, **las coordenadas registradas no coincidían de manera exacta con la dirección proporcionada**, lo que impidió confirmar con certeza su ubicación y actividad económica."
11666606,21074315229002781000000000U8,MAQUILA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,0 a 5 personas,"CALLE CALLE DEL REFUGIO 43, PUEBLO SANTA ANA XALMIMINULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,CALLE DEL REFUGIO,43,,,,PUEBLO,SANTA ANA XALMIMINULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21546558,-98.38252194,https://www.google.com/maps/search/?api=1&query=MAQUILA+CALLE+DEL+REFUGIO+SANTA+ANA+XALMIMINULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21546558%2C-98.38252194,https://www.openstreetmap.org/?mlat=19.2154656&mlon=-98.3825219#map=19/19.2154656/-98.3825219,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,maquila_generica_scian_315,4,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,,,,,,,,
11676707,21074315229002371000000000U8,MAQUILA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,0 a 5 personas,"CALLE PROVIDENCIA 31, PUEBLO SANTA ANA XALMIMINULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,PROVIDENCIA,31,,,,PUEBLO,SANTA ANA XALMIMINULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21329958,-98.38218431,https://www.google.com/maps/search/?api=1&query=MAQUILA+PROVIDENCIA+SANTA+ANA+XALMIMINULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21329958%2C-98.38218431,https://www.openstreetmap.org/?mlat=19.2132996&mlon=-98.3821843#map=19/19.2132996/-98.3821843,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,maquila_generica_scian_315,4,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,,,,,,,,
10286307,21074315223000402000000000U6,MAQUILA A TERCEROS,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,6 a 10 personas,"CALLE FRANCISCO VILLA 8 A, COLONIA SANTA CRUZ, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,FRANCISCO VILLA,8,A,,,COLONIA,SANTA CRUZ,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,2271091593,,,19.21836145,-98.37901042,https://www.google.com/maps/search/?api=1&query=MAQUILA+A+TERCEROS+FRANCISCO+VILLA+SANTA+CRUZ+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21836145%2C-98.37901042,https://www.openstreetmap.org/?mlat=19.2183614&mlon=-98.3790104#map=19/19.2183614/-98.3790104,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,maquila_generica_scian_315,4,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,,,,,,,,
11564564,21074315229002581000000000U2,MAQUILA ELIOM,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,0 a 5 personas,"PRIVADA NINGUNO SN, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,NINGUNO,,SN,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21287767,-98.37843486,https://www.google.com/maps/search/?api=1&query=MAQUILA+ELIOM+NINGUNO+CENTRO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21287767%2C-98.37843486,https://www.openstreetmap.org/?mlat=19.2128777&mlon=-98.3784349#map=19/19.2128777/-98.3784349,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,maquila_generica_scian_315,4,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,COMPLETADO,NA,NO,NO,SI,NO,NO,EXCLUIR_NO_ENCONTRADO,ALTA,GoogleMaps,,NAB,"No fue posible observar directamente el establecimiento, ya que no hay cobertura de Street View en la ubicación. Tampoco se encontraron otras señales o referencias que permitieran identificar la presencia de procesos húmedos, por lo que no se puede confirmar actividad de lavado, teñido o acabado con uso relevante de agua."
3427188,21074315229001062000000000U4,MAQUILA J-RING-O,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,0 a 5 personas,"CALLE TRIUNFO 3, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,TRIUNFO,3,,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20766774,-98.38004855,https://www.google.com/maps/search/?api=1&query=MAQUILA+J-RING-O+TRIUNFO+CENTRO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20766774%2C-98.38004855,https://www.openstreetmap.org/?mlat=19.2076677&mlon=-98.3800485#map=19/19.2076677/-98.3800485,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,maquila_generica_scian_315,4,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,COMPLETADO,NA,SI,SI,SI,NO,NO,INCLUIR_MEDIA,ALTA,GoogleMaps,,NAB,"Se encontró una ubicación consistente con las coordenadas registradas, así como un letrero solicitando operadores de maquila , ayudante genral, con trbajo de aguja, lo que aporta evidencia de actividad productiva relacionada con la confección. Sin embargo, no se identificaron indicios adicionales de procesos húmedos ni evidencia de actividades de lavado, teñido o acabado con uso relevante de agua."
11615691,21074315229000932000000000U9,MAQUILA PAP RAPTOR,PABLO JUAREZBJUAREZ,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,0 a 5 personas,"CALLE CALLE DEL REFUGIO 33, PUEBLO SANTA ANA XALMIMINULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,CALLE DEL REFUGIO,33,,,,PUEBLO,SANTA ANA XALMIMINULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,2271120252,,,19.21593315,-98.38235876,https://www.google.com/maps/search/?api=1&query=MAQUILA+PAP+RAPTOR+CALLE+DEL+REFUGIO+SANTA+ANA+XALMIMINULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21593315%2C-98.38235876,https://www.openstreetmap.org/?mlat=19.2159332&mlon=-98.3823588#map=19/19.2159332/-98.3823588,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,maquila_generica_scian_315,4,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,COMPLETADO,NA,NO,NO,SI,NO,NO,EXCLUIR_NO_ENCONTRADO,MEDIA,GoogleMaps,,NAB,"Se encontró una dirección consistente con el registro; sin embargo, no se identificaron indicios claros de actividad textil ni de procesos húmedos. Tampoco fue posible asociar de manera inequívoca el edificio observado con el establecimiento registrado, por lo que la actividad no pudo confirmarse visualmente."
3428048,21074315229000581000000000U4,MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,0 a 5 personas,"CALLE SAN ANTONIO 40, COLONIA SAN ANTONIO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,SAN ANTONIO,40,,,,COLONIA,SAN ANTONIO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,2271120507,,,19.20901077,-98.3860345,https://www.google.com/maps/search/?api=1&query=MAQUILA+SIN+NOMBRE+SAN+ANTONIO+SAN+ANTONIO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20901077%2C-98.3860345,https://www.openstreetmap.org/?mlat=19.2090108&mlon=-98.3860345#map=19/19.2090108/-98.3860345,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",TRUE,VISTO_BUENO_PREVIO_MH,"MH incluyó previamente este ID DENUE; usar como antecedente favorable, sin asumir que confirma proceso húmedo actual",maquila_generica_scian_315,4,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,COMPLETADO,NA,NO,NO,SI,NO,NO,EXCLUIR_NO_ENCONTRADO,MEDIA,GoogleMaps,21/08/2026,NAB,"No se encontró evidencia suficiente para identificar el establecimiento y, adicionalmente, **las coordenadas registradas no coincidían de manera exacta con la dirección proporcionada**, lo que impidió confirmar con certeza su ubicación y actividad económica."
6450047,21074315229000221000000000U7,MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,0 a 5 personas,"PROLONGACION RAFAEL SERRANO 24, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PROLONGACION,RAFAEL SERRANO,24,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20830831,-98.38765488,https://www.google.com/maps/search/?api=1&query=MAQUILA+SIN+NOMBRE+RAFAEL+SERRANO+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20830831%2C-98.38765488,https://www.openstreetmap.org/?mlat=19.2083083&mlon=-98.3876549#map=19/19.2083083/-98.3876549,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",TRUE,VISTO_BUENO_PREVIO_MH,"MH incluyó previamente este ID DENUE; usar como antecedente favorable, sin asumir que confirma proceso húmedo actual",maquila_generica_scian_315,4,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,COMPLETADO,NA,SI,NO,SI,NO,NO,INCLUIR_MEDIA,MEDIA,GoogleMaps,21/08/2026,NAB,"Se encontró un establecimiento consistente con la actividad económica registrada y con la ubicación señalada; sin embargo, no se identificaron señales adicionales de procesos húmedos ni evidencia que permitiera confirmar actividades de lavado, teñido o acabado con uso relevante de agua."
8089267,21074315229001831000000000U2,MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,0 a 5 personas,"CALLE IXTACUIXTLA SUR 32, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,IXTACUIXTLA SUR,32,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.2078368,-98.37876508,https://www.google.com/maps/search/?api=1&query=MAQUILA+SIN+NOMBRE+IXTACUIXTLA+SUR+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.2078368%2C-98.37876508,https://www.openstreetmap.org/?mlat=19.2078368&mlon=-98.3787651#map=19/19.2078368/-98.3787651,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,maquila_generica_scian_315,4,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,,,,,,,,
8090624,21074315229001991000000000U4,MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,0 a 5 personas,"CALLE AQUILES SERDAN SUR 3, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,AQUILES SERDAN SUR,3,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21072001,-98.38599798,https://www.google.com/maps/search/?api=1&query=MAQUILA+SIN+NOMBRE+AQUILES+SERDAN+SUR+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21072001%2C-98.38599798,https://www.openstreetmap.org/?mlat=19.2107200&mlon=-98.3859980#map=19/19.2107200/-98.3859980,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",TRUE,VISTO_BUENO_PREVIO_MH,"MH incluyó previamente este ID DENUE; usar como antecedente favorable, sin asumir que confirma proceso húmedo actual",maquila_generica_scian_315,4,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,COMPLETADO,NA,SI,NO,SI,NO,NO,INCLUIR_MEDIA,MEDIA,GoogleMaps,21/08/2026,NAB,"Se encontró un establecimiento consistente con la actividad económica registrada y con la ubicación señalada; sin embargo, no se identificaron señales adicionales de procesos húmedos ni evidencia que permitiera confirmar actividades de lavado, teñido o acabado con uso relevante de agua."
8718752,21074313310000061010000000U7,MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,0 a 5 personas,"PRIVADA GUADALUPE 11, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,GUADALUPE,11,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.2109414,-98.37304316,https://www.google.com/maps/search/?api=1&query=MAQUILA+SIN+NOMBRE+GUADALUPE+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.2109414%2C-98.37304316,https://www.openstreetmap.org/?mlat=19.2109414&mlon=-98.3730432#map=19/19.2109414/-98.3730432,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,maquila_generica_scian_315,4,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,,,,,,,,
9552490,21074315223000551000000000U0,MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,0 a 5 personas,"CALLE GLORIA 17, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,GLORIA,17,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20806336,-98.37642321,https://www.google.com/maps/search/?api=1&query=MAQUILA+SIN+NOMBRE+GLORIA+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20806336%2C-98.37642321,https://www.openstreetmap.org/?mlat=19.2080634&mlon=-98.3764232#map=19/19.2080634/-98.3764232,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,maquila_generica_scian_315,4,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,,,,,,,,
9577301,21074315223000061000000000U0,MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,0 a 5 personas,"PRIVADA NINGUNO SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,NINGUNO,,SN,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21471689,-98.3759053,https://www.google.com/maps/search/?api=1&query=MAQUILA+SIN+NOMBRE+NINGUNO+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21471689%2C-98.3759053,https://www.openstreetmap.org/?mlat=19.2147169&mlon=-98.3759053#map=19/19.2147169/-98.3759053,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,maquila_generica_scian_315,4,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,,,,,,,,
9737328,21074315229002871000000000U7,MAQUILA SIN NOMBRE,MAQUILA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,0 a 5 personas,"BOULEVARD RIO XOCHIAC 102, PUEBLO SANTA ANA XALMIMINULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",BOULEVARD,RIO XOCHIAC,102,,,,PUEBLO,SANTA ANA XALMIMINULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21597,-98.38736446,https://www.google.com/maps/search/?api=1&query=MAQUILA+SIN+NOMBRE+RIO+XOCHIAC+SANTA+ANA+XALMIMINULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21597%2C-98.38736446,https://www.openstreetmap.org/?mlat=19.2159700&mlon=-98.3873645#map=19/19.2159700/-98.3873645,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,maquila_generica_scian_315,4,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,,,,,,,,
