d_llave,clee,nom_est,raz_soc,cve_scian,desc_scian,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Numero exterior o kilometro,Letra exterior,Edificio,Edificio Piso,Numero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado publico",Numero de local,Codigo Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,cve_loc,localidad,Area geoestadistica basica,Manzana,Numero de telefono,Correo electronico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporacion al DENUE,coincide_filtro_scian,coincide_filtro_texto,textil,mezclilla,humedo_explicito,lavado_generico,produccion,maquila,proceso_seco_explicito,scian_textil,scian_acabado_humedo,scian_lavanderia,sector_textil,evidencia_hidrica
8089809,21074315224000051000000000U9,ELABORACION DE ARTESANIAS SIN NOMBRE,,315224,Confección en serie de disfraces y trajes típicos,0 a 5 personas,CALLE,MEXICO PUEBLA MIGUEL JERONIMO MARTINEZ,CALLE,FRAY JUAN DE ALAMEDA,AVENIDA,MIGUEL JERONIMO MARTINEZ,AVENIDA,5 DE MAYO,,SN,,,,,BARRIO,CUARTO BARRIO,,,,74150,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,010A,005,,,,Fijo,19.16883834,-98.40574792,2019-11,True,True,False,False,False,False,True,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
11235196,21074311340000041000000000U8,ELABORACION DE HELADOS Y REPOSTERIA SIN NOMBRE,,311340,"Elaboración de dulces, chicles y productos de confitería que no sean de chocolate",0 a 5 personas,AVENIDA,PORFIRIO DIAZ,CALLE,AYALA,CALLE,REFORMA,AVENIDA,GUADALUPE VICTORIA,372,,,,,,BARRIO,TERCER,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0044,004,7341872455,DSALOMAPINTO@GMAIL.COM,,Fijo,19.16115667,-98.40788559,2024-11,False,True,False,False,False,False,True,False,False,False,False,False,REVISAR,SIN_EVIDENCIA
10414011,21074315224000071000000000U7,ELABORACION DE MASCARAS ARTESANALES,,315224,Confección en serie de disfraces y trajes típicos,0 a 5 personas,CALLE,EMILIANO ZAPATA,CALLE,ALDAMA,CALLE,JOSE MARIA MORELOS,AVENIDA,VENUSTIANO CARRANZA,,SN,,,,,BARRIO,CUARTO BARRIO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0044,041,,,,Fijo,19.16203436,-98.39986232,2024-11,True,True,False,False,False,False,True,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
8656571,21074311340000021000000000U0,ELABORACION DE MUEGANOS,,311340,"Elaboración de dulces, chicles y productos de confitería que no sean de chocolate",0 a 5 personas,CALLE,JUAN DE DIOS PEZA,AVENIDA,CARLOS B. ZETINA,AVENIDA,MIGUEL HIDALGO,CALLE,JUSTO SIERRA,103,,,,,,LOCALIDAD,HUEJOTZINGO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0063,042,2271043444,,,Fijo,19.15285287,-98.40736302,2019-11,False,True,False,False,False,False,True,False,False,False,False,False,REVISAR,SIN_EVIDENCIA
8089872,21074461130001241010000000U6,ELABORACION DE PAN MUEGANITOS,,311812,Panificación tradicional,0 a 5 personas,CALLE,HERMENEGILDO GALEANA,AVENIDA,ABASOLO,CALLE,AVENIDA LAS HUERTAS,CALLE,CORREGIDORA,1784,,,,,,BARRIO,CUARTO BARRIO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,010A,022,,,,Fijo,19.16566394,-98.40299238,2019-11,False,True,False,False,False,False,True,False,False,False,False,False,REVISAR,SIN_EVIDENCIA
3426820,21074311812000121000000000U6,ELABORACION DE PAN SIN NOMBRE,,311812,Panificación tradicional,0 a 5 personas,AVENIDA,PORFIRIO DIAZ,CALLE,AYALA,CALLE,REFORMA,AVENIDA,GUADALUPE VICTORIA,311,,,,,,BARRIO,TERCER,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0044,004,2271251749,,,Fijo,19.16044257,-98.4079599,2010-07,False,True,False,False,False,False,True,False,False,False,False,False,REVISAR,SIN_EVIDENCIA
8111993,21074315225000161001000000U3,ELABORACION DE ROPA SIN NOMBRE,,315225,Confección de prendas de vestir sobre medida,6 a 10 personas,AVENIDA,IGNACIO ZARAGOZA,PRIVADA,NINGUNO,PRIVADA,NINGUNO,AVENIDA,GUADALUPE VICTORIA,1577,,,,,,BARRIO,TERCER BARRIO DE HUEJOTZINGO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,010A,037,2271007043,,,Fijo,19.1711945,-98.40909877,2019-11,True,True,True,False,False,False,True,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10587198,21074315991000021000000000U6,ELABORACION DE SOMBREROS PARA CARNAVAL SIN NOMBRE,,315991,Confección de sombreros y gorras,0 a 5 personas,AVENIDA,PORFIRIO DIAZ,CALLE,LEONA VICARIO,CALLE,JUVENTINO ROSAS,AVENIDA,GUADALUPE VICTORIA,,SN,,,,,BARRIO,TERCER,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,010A,026,2481192874,,,Fijo,19.16514076,-98.40740097,2024-11,True,True,False,False,False,False,True,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
3426943,21074463211000651010000000U3,ELABORACION DE UNIFORMES ESCOLARES MICHELLE,,315223,Confección en serie de uniformes,0 a 5 personas,CALLE,20 DE NOVIEMBRE,CALLE,JUVENTINO ROSAS,CALLE,JAIME NUNO,OTRO(ESPECIFIQUE),CANAL,758,,,,,,BARRIO,TERCER,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0114,002,,MIGUEL_GORZO@HOTMAIL.COM,,Fijo,19.16422176,-98.41181733,2010-07,True,True,False,False,False,False,True,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
8089579,21074311910000032001000000U7,FABRICA DE CHICHARRONES SIN NOMBRE,,311910,Elaboración de botanas,0 a 5 personas,AVENIDA,GUADALUPE VICTORIA,CALLE,JAIME NUNO,DIAGONAL,LA LIBERTAD,DIAGONAL,LA LIBERTAD,554,,,,,,BARRIO,TERCER,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0044,002,2481024619,JUAGUICUERITOS@GMAIL.COM,,Fijo,19.16255949,-98.40857583,2019-11,False,True,False,False,False,False,True,False,False,False,False,False,REVISAR,SIN_EVIDENCIA
9844272,21074314991000333000000000U6,GEMINIS TEXTIL,,314991,"Confección, bordado y deshilado de productos textiles",11 a 30 personas,AVENIDA,ANAYA,CALLE,PEREYRA,PRIVADA,AMADO NERVO,OTRO(ESPECIFIQUE),CANAL,620,,,,,,BARRIO,SEGUNDO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0152,006,2272761733,GEMINISTEXTIL@GMAIL.COM,,Fijo,19.15548527,-98.41286449,2024-11,True,True,True,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
9347738,21074315229002223001000000U1,MAQUILADORA ESTYR BLUE MICHELLE JEANS,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CAMELIA,PRIVADA,MAGISTERIAL,CALLE,LOS PERALES,CALLE,CARLOS ISMAEL BETANCOURT,,SN,,,,,LOCALIDAD,MAGISTERIAL,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0133,009,2271017175,,,Fijo,19.15536543,-98.40027993,2021-05,True,True,True,True,False,False,True,True,False,True,False,False,INCLUIR,REVISAR
11095597,21074315224000091000000000U5,MASCARAS DE CARNAVAL,,315224,Confección en serie de disfraces y trajes típicos,0 a 5 personas,CALLE,FRANCISCO SARABIA,CALLE,MARIANO ESCOBEDO,CALLE,CAMELIA,AVENIDA,AQUILES SERDAN,274,,,,,,BARRIO,SEGUNDO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0059,018,2271532395,,,Fijo,19.15676224,-98.41094181,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
8121067,21074315225000191000000000U0,MODISTA LUCIA,,315225,Confección de prendas de vestir sobre medida,0 a 5 personas,AVENIDA,LOS ARCOS,CALLE,NEZAHUALCOYOTL,CALLE,MOCTEZUMA,AVENIDA,CUAUHTEMOC,1420,,,,,,LOCALIDAD,HUEJOTZINGO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0063,045,2271083744,,,Fijo,19.14723262,-98.40603197,2019-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
8120898,21074315225000181000000000U1,SASTRERIA MORALES,,315225,Confección de prendas de vestir sobre medida,0 a 5 personas,PRIVADA,NINGUNO,CALLE,JUSTO SIERRA,CALLE,CAMELIA,AVENIDA,INDEPENDENCIA,605,,,,,,LOCALIDAD,HUEJOTZINGO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0059,012,2271041962,,,Fijo,19.15537698,-98.40643859,2019-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
11315354,21074315225000231000000000U4,SASTRERIA SIN NOMBRE,,315225,Confección de prendas de vestir sobre medida,0 a 5 personas,AVENIDA,EL CARMEN,CALLE,JUAN DE DIOS PEZA,CALLE,MANUEL ACUÑA,AVENIDA,CUAUHTEMOC,1010,A,,,,,LOCALIDAD,HUEJOTZINGO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0063,019,,,,Fijo,19.15143593,-98.40374347,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
3325963,21074315225000111000000000U8,SONIA MENDEZ NOVIAS,,315225,Confección de prendas de vestir sobre medida,0 a 5 personas,CALLE,AVENIDA LAS HUERTAS,CALLE,MENDOZA,CALLE,ALDAMA,AVENIDA,VICENTE GUERRERO,792,,,,,,BARRIO,CUARTO BARRIO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,010A,010,2271111479,,,Fijo,19.16396502,-98.40408051,2014-12,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
7872777,21074315229001612000000000U6,TALLER BOMBON JEANS,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,AVENIDA,IGNACIO ALLENDE,CALLE,ALDAMA,CALLE,JOSE MARIA MORELOS,AVENIDA,VENUSTIANO CARRANZA,500,,,,,,BARRIO,CUARTO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0044,037,,,,Fijo,19.16102632,-98.40166978,2019-11,True,True,True,True,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10985716,21074314120000051000000000U0,TALLER DE COSTURA,,314120,"Confección de cortinas, blancos y similares",0 a 5 personas,CALLE,MARIANO ESCOBEDO,CALLE,MARIANO ESCOBEDO,PRIVADA,TORIXTLA,CALLE,PEREYRA,,SN,,,,,LOCALIDAD,HUEJOTZINGO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0152,008,,,,Fijo,19.15860723,-98.42062574,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
11484003,21074315229002851000000000U9,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,20 DE NOVIEMBRE,CALLE,JAIME NUNO,CALLE,AYALA,AVENIDA,12 DE OCTUBRE,571,,,,,,BARRIO,TERCER,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0044,015,,,,Fijo,19.1629464,-98.41191436,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
10183338,21074315225000241000000000U3,TALLER DE COSTURA Y VENTA DE HUARACHES SIN NOMBRE,,315225,Confección de prendas de vestir sobre medida,0 a 5 personas,AVENIDA,MIGUEL NEGRETE,CALLE,AYALA,CALLE,REFORMA,AVENIDA,IGNACIO ZARAGOZA,,SN,,,,,BARRIO,TERCER,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0044,006,2222603034,,,Fijo,19.16037523,-98.40969749,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
11530114,21074315229002542000000000U4,TALLER DE MAQUILA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,AVENIDA,VICENTE GUERRERO,CALLE,MENDOZA,CALLE,ALDAMA,CALLE,AVENIDA LAS HUERTAS,,SN,,,,,BARRIO,CUARTO BARRIO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,010A,010,2271009515,,,Fijo,19.16378536,-98.40489814,2024-11,True,True,False,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
11054153,21074315229002551000000000U5,TALLER DE MAQUILA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,AVENIDA,VICENTE GUERRERO,CALLE,MENDOZA,CALLE,ALDAMA,AVENIDA,MIGUEL JERONIMO MARTINEZ,,SN,,,,,BARRIO,CUARTO BARRIO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,010A,011,2821609918,,,Fijo,19.16289243,-98.40507247,2024-11,True,True,False,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
8089412,21074315229001873000000000U4,TALLER DE PANTALON SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,11 a 30 personas,CALLE,JOSE MARIA MORELOS,AVENIDA,ABASOLO,CALLE,AVENIDA LAS HUERTAS,CALLE,ALDAMA,705,,,,,,BARRIO,CUARTO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0044,024,2271212571,,,Fijo,19.16109958,-98.40383744,2019-11,True,True,True,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
3325807,21074315229001032000000000U7,TEXTILERA DE PANTALON JEANS EMOCIONES,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,NINGUNO,PRIVADA,NINGUNO,CALLE,JAIME NUNO,CALLE,AYALA,,SN,,,,,COLONIA,SANTA ELENA,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0114,025,,,,Fijo,19.16438288,-98.42045081,2014-12,True,True,True,True,False,False,True,False,False,True,False,False,INCLUIR,REVISAR
3426890,21074315223000021000000000U4,TIENDA DE ROPA UNIFORMES MENDIETA,,315223,Confección en serie de uniformes,0 a 5 personas,AVENIDA,12 DE OCTUBRE,CALLE,AYALA,CALLE,REFORMA,CALLE,20 DE NOVIEMBRE,,SN,,,,,BARRIO,TERCER,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0044,014,2271251681,,,Fijo,19.16085892,-98.41137991,2010-07,True,True,True,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
8271868,21074315224000011000000000U3,TRAJES DE CARNAVAL LA CASA DEL CARNAVAL,,315224,Confección en serie de disfraces y trajes típicos,0 a 5 personas,AVENIDA,5 DE MAYO,CALLE,PLAZA SAN DIEGO,CALLE,PLAZA PRINCIPAL,AVENIDA,PORFIRIO DIAZ,308,A,,,,,BARRIO,TERCER,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0044,009,2271019190,,,Fijo,19.16042259,-98.40712901,2019-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
8272057,21074315224000021000000000U2,TRAJES DE CARNAVAL SIN NOMBRE,,315224,Confección en serie de disfraces y trajes típicos,0 a 5 personas,AVENIDA,MIGUEL JERONIMO MARTINEZ,CALLE,MOTOLINIA,CALLE,CORREGIDORA,AVENIDA,VICENTE GUERRERO,1310,,,,,,BARRIO,CUARTO BARRIO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,010A,006,,,,Fijo,19.16808812,-98.40523461,2019-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
8089578,21074314991000191000000000U8,VENTA DE GAZNE SIN NOMBRE,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,AVENIDA,GUADALUPE VICTORIA,CALLE,JAIME NUNO,CALLE,AYALA,AVENIDA,PORFIRIO DIAZ,,SN,,,,,BARRIO,TERCER,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0044,003,,,,Fijo,19.16168955,-98.40859238,2019-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
8120601,21074315223000041000000000U2,VENTA DE UNIFORMES ESCOLARES GORZO,,315223,Confección en serie de uniformes,0 a 5 personas,AVENIDA,AQUILES SERDAN,CALLE,16 DE SEPTIEMBRE,CALLE,MARIANO ESCOBEDO,AVENIDA,COMONFORT,44,,,,,,BARRIO,SEGUNDO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0059,007,2271058798,UNIFORMESGORZO@HOTMAIL.COM,WWW.UNIFORMESGORZO,Fijo,19.15832181,-98.40985321,2019-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
8088978,21074315225000171000000000U2,VENTA DE VESTIDOS DE NIÑO DIOS,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,AVENIDA,GUADALUPE VICTORIA,CALLE,JUVENTINO ROSAS,CALLE,JAIME NUNO,AVENIDA,MIGUEL NEGRETE,780,B,,,,,BARRIO,TERCER,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,010A,033,,,,Fijo,19.16407641,-98.4083703,2019-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
8088976,21074315224000031000000000U1,VENTA Y RENTA DE TRAJES DE CARNAVAL SIN NOMBRE,,315224,Confección en serie de disfraces y trajes típicos,0 a 5 personas,CALLE,JUVENTINO ROSAS,AVENIDA,GUADALUPE VICTORIA,AVENIDA,MIGUEL NEGRETE,CALLE,JAIME NUNO,430,,,,,,BARRIO,TERCER,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,010A,033,2271008262,,,Fijo,19.16451039,-98.40888636,2019-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
3325819,21074321992000011002000000U7,ELABORACION DE ARTESANIAS PARA CARNAVAL TEXCUCANO,,321992,Fabricación de artículos y utensilios de madera para el hogar,6 a 10 personas,AVENIDA,VENUSTIANO CARRANZA,CALLE,JOSE MARIA MORELOS,CALLE,NICOLAS BRAVO,AVENIDA,IGNACIO ALLENDE,307,,,,,,BARRIO,CUARTO BARRIO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0044,038,2271070781,,,Fijo,19.16005026,-98.40100102,2014-12,False,True,False,False,False,False,True,False,False,False,False,False,REVISAR,SIN_EVIDENCIA
3427327,21074327330000011001000000U4,ELABORACION DE BLOCK SIN NOMBRE,,327330,Fabricación de tubos y bloques de cemento y concreto,6 a 10 personas,PROLONGACION,GUADALUPE VICTORIA,AVENIDA,MIGUEL JERONIMO MARTINEZ,CALLE,GUADALUPE VICTORIA,AVENIDA,MIGUEL JERONIMO MARTINEZ,2020,,,,,,LOCALIDAD,HUEJOTZINGO,,,,74169,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,0256,002,,,,Fijo,19.17369903,-98.40567091,2014-12,False,True,False,False,False,False,True,False,False,False,False,False,REVISAR,SIN_EVIDENCIA
9793028,21074321920000031000000000U6,ELABORACION DE CAJAS SIN NOMBRE,,321920,Fabricación de productos para embalaje y envases de madera,0 a 5 personas,CALLE,MENDOZA,AVENIDA,MIGUEL JERONIMO MARTINEZ,AVENIDA,5 DE MAYO,CALLE,ALDAMA,125,2,,,,,BARRIO,CUARTO BARRIO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo                                                                                                   ,010A,012,,,,Fijo,19.16433167,-98.40627865,2024-11,False,True,False,False,False,False,True,False,False,False,False,False,REVISAR,SIN_EVIDENCIA
