_id_key,id,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,nombre_clase_actividad_scian,clasificacion_anterior,flag_anterior,categoria_filtro,flag_nuevo_relevante,flag_nuevo_revisar,comparacion_filtro,motivo_clasificacion,keywords_detectadas
11274787,11274787,PRODUCTO NUTRICIONAL,464113,"Comercio al por menor de productos naturistas, medicamentos homeop�ticos y de complementos alimenticios",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
3428184,3428184,RECAUDERIA SIN NOMBRE,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
9806872,9806872,POLLERIA SIN NOMBRE,461122,Comercio al por menor de carne de aves,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
10525848,10525848,PRODUCTOS DE LIMPIEZA AVRIL,467115,Comercio al por menor de art�culos para la limpieza,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
10644173,10644173,PRODUCTOS DE LIMPIEZA AVRIL,467115,Comercio al por menor de art�culos para la limpieza,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
10278137,10278137,POLLERIA SIN NOMBRE,461122,Comercio al por menor de carne de aves,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
8089081,8089081,PRODUCTOS DE LIMPIEZA ANGELA,467115,Comercio al por menor de art�culos para la limpieza,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
8657619,8657619,PRODUCTOS DE LIMPIEZA ABRIL,467115,Comercio al por menor de art�culos para la limpieza,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
8090446,8090446,RECAUDERIA SANTA ANITA,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
8089192,8089192,RECAUDERIA SAN ANGEL,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
10444251,10444251,REGALOS NOVEDAD DE FRIDITA,465912,Comercio al por menor de regalos,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
9919946,9919946,REGALOS MARY,465912,Comercio al por menor de regalos,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
3428213,3428213,PRODUCTOS LACTEOS DON ANDRES,461150,"Comercio al por menor de leche, otros productos l�cteos y embutidos",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
11218244,11218244,PRODUCTOS ESOTERICOS,465919,Comercio al por menor de otros art�culos de uso personal,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
9669966,9669966,RECAUDERIA SIN NIMBRE,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
8603885,8603885,RECAUDERIA MARIA FERNANDA,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
3326226,3326226,REGALOS JULY,463211,"Comercio al por menor de ropa, excepto de beb� y lencer�a",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,ropa
8089087,8089087,POLLERIA Y RECAUDERIA JOSELIN,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
10347960,10347960,POLLERIA Y RECAUDERIA DIEGO,461122,Comercio al por menor de carne de aves,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
3326301,3326301,POLLERIA YAMILETH,461122,Comercio al por menor de carne de aves,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
8090331,8090331,REFACCIONARIA MAX,468420,"Comercio al por menor de aceites y grasas lubricantes, aditivos y similares para veh�culos de motor",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
9699293,9699293,REGALOS Y NOVEDADES,465912,Comercio al por menor de regalos,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,novedades
8603829,8603829,PRODUCTOS DE LIMPIEZA NOHEMI,467115,Comercio al por menor de art�culos para la limpieza,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
3427153,3427153,REGALOS SOLIS,463113,Comercio al por menor de art�culos de mercer�a y boneter�a,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
11046607,11046607,REFACCIONARIA AP,468311,Comercio al por menor de motocicletas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
8118995,8118995,REGALOS Y ARTICULOS DE TEMPORADA,465912,Comercio al por menor de regalos,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
11258514,11258514,PRODUCTOS DE LIMPIEZA LA ESPERANZA,467115,Comercio al por menor de art�culos para la limpieza,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
10560043,10560043,RECAUDOS DULCE MARIA,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
3326050,3326050,RECAUDERIA Y VERDULERIA,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
3326367,3326367,RECAUDERIA Y ABARROTES ECONOSUPER,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
3427959,3427959,REGALOS Y NOVEDADES SIN NOMBRE,465912,Comercio al por menor de regalos,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,novedades
11540744,11540744,REPOSTERIA TZOALL,461190,Comercio al por menor de otros alimentos,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
10489200,10489200,PRODUCTOS DE LIMPIEZA,467115,Comercio al por menor de art�culos para la limpieza,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
10523513,10523513,RACAUDERIA LULU,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
3427997,3427997,REGALOS Y NOVEDADES FELISA,465912,Comercio al por menor de regalos,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,novedades
10689645,10689645,REGALOS Y NOVEDADES DANI LU,465912,Comercio al por menor de regalos,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,novedades
8089193,8089193,REGALOS Y NOVEDADES CHELY,463211,"Comercio al por menor de ropa, excepto de beb� y lencer�a",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,novedades; ropa
8089506,8089506,REGALOS Y NOVEDADES CESARIN,465912,Comercio al por menor de regalos,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,novedades
3326081,3326081,REGALOS Y NOVEDADES AMALIA,465912,Comercio al por menor de regalos,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,novedades
3428029,3428029,REGALOS Y NOVEDADES ADAIR,465212,Comercio al por menor de juguetes,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,novedades
10255856,10255856,PRODUCTOS DE LIMPIEZA SANTA ANITA,467115,Comercio al por menor de art�culos para la limpieza,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
10672901,10672901,RECAUDERIA IKER,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
8090329,8090329,RECAUDERIA GABY,461122,Comercio al por menor de carne de aves,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
8090399,8090399,RECAUDERIA LOS MANOLOS,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
8111338,8111338,RECAUDERIA LILI,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
8089253,8089253,PRODUCTOS DE LIMPIEZA SIN NOMBRE,467115,Comercio al por menor de art�culos para la limpieza,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
3427888,3427888,RECAUDERIA CORREO,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
11319832,11319832,RECAUDERIA EL NI�O DOCTOR,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
11375606,11375606,RECAUDERIA EL CONTORNO,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
9606861,9606861,RECAUDERIA ECONOSUPER,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
3428227,3428227,RECAUDERIA DON VALE,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
11214040,11214040,RECAUDERIA ALEXANDER,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
10568167,10568167,RECAUDARIA OSORIO,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
10321379,10321379,RECAUDARIA SANDY,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
10244220,10244220,TIENDA AMARO,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
8560093,8560093,TIENDA ALEXIS,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
3427277,3427277,TIENDA ALEX,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
11252612,11252612,TIENDA ALEX,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
7742902,7742902,TIENDA ALAMOS,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
3428161,3428161,TIENDA DE ABARROTES EL CHARRO,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
9943155,9943155,TIENDA DE ABARROTES EL CHARRO,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
3325022,3325022,SUPER RECAUDERIA TERESITA,461130,Comercio al por menor de frutas y verduras frescas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
10816092,10816092,TIENDA,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
10704924,10704924,TIENDA,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
10009437,10009437,TIENDA,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
9795322,9795322,TIENDA 3MYN,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
10912089,10912089,TIENDA,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
8777011,8777011,TIENDA CUBA,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
3326091,3326091,TIENDA DE ABARROTES DIANA,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
3428159,3428159,ROPA Y NOVEDADES MIRIAM Y JOSHUA,463211,"Comercio al por menor de ropa, excepto de beb� y lencer�a",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,novedades; ropa
3326206,3326206,TIENDA CARI,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
3428099,3428099,TIENDA CARY,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
3326275,3326275,TIENDA CARMELITA,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
3427973,3427973,TIENDA CARMELITA,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
10955311,10955311,SUPERFARMA ECO,464111,Farmacias sin minis�per,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
3427162,3427162,TENDAJON LA MEXICANA,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
3326107,3326107,SUPER YA ALEGRIA,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
11429133,11429133,TIENDA ANELY,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
8089017,8089017,TIENDA ANA LILIA,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
8777373,8777373,TEXTILERA,463111,Comercio al por menor de telas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,telas; textilera
10663059,10663059,TALLER DE BICICLETA,465213,Comercio al por menor de bicicletas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,bicicleta
3427284,3427284,TIENDA CASA PEREZ,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
3427136,3427136,TIENDA CASA TELLES,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
8803520,8803520,SUPER MI SMART SHOP,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
11821013,11821013,TEXTILES MATEX,463111,Comercio al por menor de telas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,telas
11743728,11743728,TEXTILES MATEX,463111,Comercio al por menor de telas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,telas
3326274,3326274,TIENDA CONCHITA,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
10506893,10506893,SUPER LA HUERTA,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
11170406,11170406,SUPER JEIDY,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
3428164,3428164,TIENDA DE ABARROTES CHEPIS,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
10778755,10778755,SESA TECNOLOGIA,466212,Comercio al por menor de tel�fonos y otros aparatos de comunicaci�n,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
10511943,10511943,TIENDA CHUY,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
8089505,8089505,TIENDA CHUCHO,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
3278186,3278186,SERVICIO DE GASOLINA DO�A PANCHITA O6793,468411,Comercio al por menor de gasolina y diesel,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
8090627,8090627,SUPER CHARRITO,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
8089019,8089019,SUPER CESAR,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,
3427876,3427876,TELAS CATALINA,463111,Comercio al por menor de telas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,telas
3326064,3326064,TIENDA DE ABARROTES LUPITA,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
8089022,8089022,TIENDA DE REGALOS Y PAPELERIA EL CENTENARIO,465311,Comercio al por menor de art�culos de papeler�a,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
3326183,3326183,TIENDA DE NOVEDADES SIN NOMBRE,463211,"Comercio al por menor de ropa, excepto de beb� y lencer�a",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,novedades; ropa; tienda
3427189,3427189,TIENDA DE NOVEDADES SIN NOMBRE,465212,Comercio al por menor de juguetes,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,novedades; tienda
3427241,3427241,TIENDA DE ABARROTES MARY,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
11779315,11779315,TIENDA DE ROPA,463211,"Comercio al por menor de ropa, excepto de beb� y lencer�a",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,ropa; tienda
3427885,3427885,TIENDA DE DULCES,461160,Comercio al por menor de dulces y materias primas para reposter�a,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
10768858,10768858,TIENDA DE DISCOS,465211,Comercio al por menor de discos y casetes,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
9950318,9950318,TIENDA DE REGALOS,465912,Comercio al por menor de regalos,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
10412215,10412215,TIENDA DE REGALOS,465912,Comercio al por menor de regalos,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
11687236,11687236,TIENDA DE GLOBOS,465912,Comercio al por menor de regalos,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
3428260,3428260,TIENDA DE MATERIAS PRIMAS ITZEL,465914,Comercio al por menor de art�culos desechables,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
8118936,8118936,TIENDA DE REGALOS SIN NOMBRE,465912,Comercio al por menor de regalos,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
3326209,3326209,TIENDA DE MUEBLES Y LINEA BLANCA SIN NOMBRE,466111,Comercio al por menor de muebles para el hogar,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
9775066,9775066,TIENDA DE ROPA LUCIR,463211,"Comercio al por menor de ropa, excepto de beb� y lencer�a",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,ropa; tienda
8271584,8271584,TIENDA DE REGALOS SIN NOMBRE,465912,Comercio al por menor de regalos,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
8090514,8090514,TIENDA DE ABARROTES LA PEQUE�A ALISON,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel�neas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
3326276,3326276,TIENDA DE REGALOS SIN NOMBRE,466319,Comercio al por menor de otros art�culos para la decoraci�n de interiores,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,tienda
3427939,3427939,TIENDA DE ROPA FASHION Y NOVEDADES FRIDA,463211,"Comercio al por menor de ropa, excepto de beb� y lencer�a",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,novedades; ropa; tienda
