id,clee,nombre_de_la_unidad_economica,raz_social,codigo_de_la_clase_actividad_scian,nombre_clase_actividad_scian,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipocencom,nom_cencom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipounieco,latitud,longitud,fecha_alta,source_path,source_file,source_folder,layer_type,texto_normalizado,regla_base_saic_textil,regla_base_servicio_textil,regla_base_texto_textil,regla_exc_comercio_o_giro_no_textil,flag_candidato_textil,regla_exc_nombre_no_objetivo,regla_exc_actividad_no_objetivo,regla_inc_humedo_texto,regla_inc_humedo_scian,regla_inc_mezclilla_texto,regla_inc_material_textil,match_textil_explicito,match_lavado_no_textil,match_lavado_textil,match_produccion_textil,match_maquila_textil,match_maquila_senal_textil,match_maquila_sola,match_comercio_excluir,match_actividad_no_objetivo,categoria_filtro,relevancia_ambiental,universo_filtro,flag_nuevo_relevante,flag_nuevo_revisar,motivo_clasificacion,keywords_detectadas,grupos_keywords_detectados,etapas_productivas_detectadas,universos_keywords_detectados,niveles_evidencia_detectados,campos_coincidentes,flag_foco_estricto_tratamiento,flag_foco_estricto_mezclilla,flag_foco_estricto_material_textil,flag_foco_textil_estricto,reglas_candidato_activadas,reglas_inclusion_activadas,reglas_exclusion_activadas,decision_filtro_estricto,motivo_decision_filtro,categoria_foco_estricto,_id_key,en_universo_canonico_original,en_mh_filtrado,senales_foco_estricto,nota_metodologica_foco
11359086,21074315223000331000000000U7,MAQUILA SIN NOMBRE,,315223,Confecci�n en serie de uniformes,0 a 5 personas,PRIVADA,LOS PINOS,CALLE,NARCISO MENDOZA,OTRO(ESPECIFIQUE),NINGUNO,PRIVADA,NINGUNO,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,066,,,,Fijo,19.20665368,-98.37851665,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquila sin nombre confecci�n en serie de uniformes,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,maquila,candidate_textile; maquila,maquila,revisar,baja,nombre_unidad; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,11359086,False,True,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
10217042,21074315223001001000000000U5,MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,SAN ISIDRO,CALLE,IXTACUIXTLA SUR,CALLE,PORFIRIO DIAZ,CALLE,ADOLFO LOPEZ MATEOS,30,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0167,006,,,,Fijo,19.20433688,-98.3797113,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquila sin nombre confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,principal,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa,candidate_textile; maquila; textile_explicit,confeccion; maquila,revisar,baja,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,10217042,False,False,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
10855925,21074315223000181000000000U6,MAQUILA SIN NOMBRE,,315223,Confecci�n en serie de uniformes,0 a 5 personas,CALLE,REAL DE PUEBLA,OTRO(ESPECIFIQUE),CULTIVO,CALLE,IXTACUIXTLA SUR,CALLE,NARCISO MENDOZA,70,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,025,,,,Fijo,19.20737938,-98.3762992,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquila sin nombre confecci�n en serie de uniformes,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,maquila,candidate_textile; maquila,maquila,revisar,baja,nombre_unidad; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,10855925,False,False,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
8718752,21074313310000061010000000U7,MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,GUADALUPE,PRIVADA,AGUA SANTA,CALLE,PRIMERO DE MAYO,CALLE,PRIMERO DE MAYO,11,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,025,,,,Fijo,19.2109414,-98.37304316,2019-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquila sin nombre confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,principal,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa,candidate_textile; maquila; textile_explicit,confeccion; maquila,revisar,baja,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,8718752,False,False,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
3428048,21074315229000581000000000U4,MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,SAN ANTONIO,CALLE,EL VOLCAN,CALLE,AQUILES SERDAN SUR,CALLEJON,VOLCANCITO,40,,,,,,COLONIA,SAN ANTONIO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,046,2271120507,,,Fijo,19.20901077,-98.3860345,2010-07,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquila sin nombre confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,principal,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa,candidate_textile; maquila; textile_explicit,confeccion; maquila,revisar,baja,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,3428048,False,True,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
8088970,21074315229001671000000000U2,MAQUILADORA DE PANTALONES DE MEZCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,IXTACUIXTLA NORTE,CALLE,GLORIA,PRIVADA,SEGUNDA IXTACUIXTLA,PRIVADA,PRIVADA DE LA GLORIA,8,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,047,,,,Fijo,19.20894047,-98.37831876,2019-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquiladora de pantalones de mezclilla confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,principal,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquiladora; mezclilla; pantalones de mezclilla; ropa,candidate_textile; denim; industrial; maquila; textile_explicit,confeccion; maquila_industrial; mezclilla_jeans,principal; revisar,alta; baja; media,nombre_unidad; actividad_denue; scian_saic,False,True,True,True,base_saic_textil; base_texto_textil,inc_mezclilla_texto,,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,8088970,True,False,inc_mezclilla_texto,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
8088968,21074315229001651000000000U4,MAQUILADORA DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CORREGIDORA,CALLE,CARRIL A DE AGUA SANTA,CALLE,LOS REYES,PRIVADA,LIBERTAD,1,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,065,2271169599,,,Fijo,19.20904837,-98.37523652,2019-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquiladora de pantalon sin nombre confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,principal,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquiladora; pantalon; ropa,candidate_textile; industrial; maquila; textile_explicit,confeccion; maquila_industrial,revisar,baja; media,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,8088968,False,False,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
10579458,21074315229002422000000000U9,MAQUILADORA BRESKA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,BOULEVARD,RIO XOCHIAC,CALLE,CALLE DEL REFUGIO,PRIVADA,NINGUNO,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,,SN,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,018,2271161872,,,Fijo,19.21499562,-98.38342412,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquiladora breska confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,principal,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquiladora; ropa,candidate_textile; industrial; maquila; textile_explicit,confeccion; maquila_industrial,revisar,baja; media,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,10579458,False,False,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
10262715,21074313310000111000000000U0,IMPRESOS EN SERVILLETAS PARA RECUERDO,,313310,Acabado de productos textiles,0 a 5 personas,CALLE,MAGNOLIA,CALLE,INDUSTRIA,CALLE,PROVIDENCIA,CALLE,DONATO GUERRA,4,,,,,,COLONIA,CENTRO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,002,2484922581,,,Fijo,19.21216914,-98.38222036,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,impresos en servilletas para recuerdo acabado de productos textiles,True,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False,lavado_acabado_textil,alta,principal,True,False,Lavado deslavado tenido o acabado con contexto textil.,acabado; recuerdo; servilletas,candidate_textile; excluded_name; material_exclusion; wash_generic; wet_specific,acabado; producto_terminado,exclusion; revisar,media,nombre_unidad; actividad_denue; scian_saic,True,False,True,True,base_saic_textil; base_texto_textil,inc_humedo_texto; inc_humedo_scian,exc_nombre_no_objetivo,lavado_acabado_textil,Lavado deslavado tenido o acabado con contexto textil.,lavado_acabado_textil,10262715,False,False,inc_humedo_texto; inc_humedo_scian,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
10724349,21074315229002943000000000U4,LIDER CORDOBA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,11 a 30 personas,CALLE,ALDAMA,CALLE,CRUZ DE PIEDRA,CALLE,REFORMA,CALLE,VICTORIA,4,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,022,2272766826,,,Fijo,19.21018665,-98.3815298,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,lider cordoba confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,ropa,candidate_textile; textile_explicit,confeccion,revisar,baja,actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,10724349,False,False,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
3428321,21074812210000051011000000U6,LAVANDERIA Y TERMINADOS G C,,313310,Acabado de productos textiles,6 a 10 personas,CALLE,MAGNOLIA,CALLE,16 DE SEPTIEMBRE,CALLE,INDUSTRIA,PRIVADA,16 DE SEPTIEMBRE,5,,,,0,A,COLONIA,CENTRO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,013,2481631503,TERMINADOS.GC@HOTMAIL.COM,,Fijo,19.21176794,-98.37981608,2010-07,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,lavanderia y terminados g c acabado de productos textiles,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,lavado_acabado_textil,alta,principal,True,False,Lavado deslavado tenido o acabado con contexto textil.,acabado; lavanderia,candidate_textile; wash_generic; wet_specific,acabado; lavanderia,revisar,baja; media,nombre_unidad; actividad_denue; scian_saic,True,False,True,True,base_saic_textil; base_texto_textil,inc_humedo_texto; inc_humedo_scian,,lavado_acabado_textil,Lavado deslavado tenido o acabado con contexto textil.,lavado_acabado_textil,3428321,True,False,inc_humedo_texto; inc_humedo_scian,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
11084020,21074315229002962000000000U4,MAQUILLADORA SIN NOMBRE,MAQUILA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,CALLE DEL REFUGIO,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,BOULEVARD,RIO XOCHIAC,CALLE,LINDA VISTA,,SN,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,017,,,,Fijo,19.21521207,-98.38252041,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquilladora sin nombre maquila confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,principal,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa,candidate_textile; maquila; textile_explicit,confeccion; maquila,revisar,baja,razon_social; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,11084020,False,False,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
11313187,21074315229002392000000000U4,MAQUILLADORA SOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,ALAMOS,CALLE,AQUILES SERDAN NORTE,CALLE,CUHACTEMOCZINT,BOULEVARD,RIO XOCHIAC,32,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,023,2213880554,,,Fijo,19.21339607,-98.38622131000001,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquilladora sombre confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,ropa,candidate_textile; textile_explicit,confeccion,revisar,baja,actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,11313187,False,True,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
10815242,21074315229002311000000000U4,MAQUILLADORA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CALLE DEL REFUGIO,CALLEJON,CALLEJON DEL REFUGIO,CALLE,REFORMA,CALLE,PROVIDENCIA,4,,,,,,COLONIA,PRIMER SECCION,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,001,2271123435,,,Fijo,19.21263001,-98.38327724,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquilladora sin nombre confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,ropa,candidate_textile; textile_explicit,confeccion,revisar,baja,actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,10815242,False,False,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
11352441,21074315229002761000000000U0,MAQUILLA DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,MAGNOLIA,CALLE,INDUSTRIA,CALLE,PROVIDENCIA,CALLE,DONATO GUERRA,6,,,,,,COLONIA,CENTRO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,002,2212420930,,,Fijo,19.21213001,-98.38198393999998,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquilla de pantalon confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,pantalon; ropa,candidate_textile; textile_explicit,confeccion,revisar,baja,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,11352441,False,False,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
10416578,21074315229002972000000000U3,MAQUILLADORA SIN NOMBRE,MAQUILADORA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,CALLE,LINDA VISTA,CALLE,DIVISION DEL NORTE,CALLE,SAN BARTOLO,,SN,,,,,COLONIA,SANTA CRUZ,,,,74196,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,011,,,,Fijo,19.21669662,-98.38173764,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquilladora sin nombre maquiladora confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,principal,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquiladora; ropa,candidate_textile; industrial; maquila; textile_explicit,confeccion; maquila_industrial,revisar,baja; media,razon_social; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,10416578,False,True,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
10122074,21074315229000271000000000U2,MAQUILLADORA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLEJON,EL NOPALITO,CALLE,CALLE DEL REFUGIO,CALLE,SAN MARTIN,CALLEJON,SAN CAMILITO,13,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,011,,,,Fijo,19.21349943,-98.38328084,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquilladora sin nombre confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,ropa,candidate_textile; textile_explicit,confeccion,revisar,baja,actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,10122074,False,True,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
10328922,21074315229002573000000000U9,MAQUILLADORA LOS HERMANOS,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,11 a 30 personas,PRIVADA,16 DE SEPTIEMBRE,PRIVADA,INDUSTRIA (16 DE SEPTIEMBRE),PRIVADA,NINGUNO,PRIVADA,INDUSTRIA,,SN,,,,,COLONIA,CENTRO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,013,2271202459,,,Fijo,19.21304187,-98.37809667,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquilladora los hermanos confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,ropa,candidate_textile; textile_explicit,confeccion,revisar,baja,actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,10328922,False,False,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
10516759,21074315229002271000000000U0,MAQUILLA V SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,BOULEVARD,RIO XOCHIAC,CALLEJON,SAN MARTIN,CALLE,SAN MARTIN,CALLEJON,SAN MARTIN,100,,,,,,PUEBLO,SANTA ANA XALMININULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,019,2481749907,,,Fijo,19.21551587,-98.38534479,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquilla v sin nombre confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,ropa,candidate_textile; textile_explicit,confeccion,revisar,baja,actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,10516759,False,False,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
11521781,21074315229002362000000000U7,MAQUILLADORA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,LINDA VISTA,CALLE,SANTA CRUZ,BOULEVARD,RIO XOCHIAC,CALLE,SAN MIGUEL,8,,,,,,COLONIA,SANTA CRUZ,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,016,,,,Fijo,19.21535967,-98.38111473,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquilladora confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,ropa,candidate_textile; textile_explicit,confeccion,revisar,baja,actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,11521781,False,True,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
9804661,21074315229002591000000000U1,MAQUILLA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,PRIVADA DEL REFUGIO,BOULEVARD,RIO XOCHIAC,PRIVADA,NINGUNO,CALLE,PROVIDENCIA,,SN,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,005,,,,Fijo,19.21433021,-98.38261209,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquilla sin nombre confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,ropa,candidate_textile; textile_explicit,confeccion,revisar,baja,actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,9804661,False,True,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
