legacy_id,legacy_clee,legacy_nom_estab,legacy_raz_social,legacy_codigo_act,legacy_nombre_act,legacy_per_ocu,legacy_tipo_vial,legacy_nom_vial,legacy_tipo_v_e_1,legacy_nom_v_e_1,legacy_tipo_v_e_2,legacy_nom_v_e_2,legacy_tipo_v_e_3,legacy_nom_v_e_3,legacy_numero_ext,legacy_letra_ext,legacy_edificio,legacy_edificio_e,legacy_numero_int,legacy_letra_int,legacy_tipo_asent,legacy_nomb_asent,legacy_tipoCenCom,legacy_nom_CenCom,legacy_num_local,legacy_cod_postal,legacy_cve_ent,legacy_entidad,legacy_cve_mun,legacy_municipio,legacy_cve_loc,legacy_localidad,legacy_ageb,legacy_manzana,legacy_telefono,legacy_correoelec,legacy_www,legacy_tipoUniEco,legacy_latitud,legacy_longitud,legacy_fecha_alta,legacy__id_key,legacy_en_universo_hidrico_preliminar,legacy_en_mh,legacy_resultado_comparacion,legacy_razon_situacion,id_comparacion,actual_d_llave,actual_clee,actual_nom_est,actual_raz_soc,actual_cve_scian,actual_desc_scian,actual_Descripcion estrato personal ocupado,actual_Tipo de vialidad,actual_Nombre de la vialidad,actual_Tipo de entre vialidad 1,actual_Nombre de entre vialidad 1,actual_Tipo de entre vialidad 2,actual_Nombre de entre vialidad 2,actual_Tipo de entre vialidad 3,actual_Nombre de entre vialidad 3,actual_Numero exterior o kilometro,actual_Letra exterior,actual_Edificio,actual_Edificio Piso,actual_Numero interior,actual_Letra interior,actual_Tipo de asentamiento humano,actual_Nombre de asentamiento humano,actual_Tipo centro comercial,"actual_Corredor industrial, centro comercial o mercado publico",actual_Numero de local,actual_Codigo Postal,actual_Clave entidad,actual_Entidad federativa,actual_Clave municipio,actual_Municipio,actual_cve_loc,actual_localidad,actual_Area geoestadistica basica,actual_Manzana,actual_Numero de telefono,actual_Correo electronico,actual_Sitio en Internet,actual_Tipo de establecimiento,actual_Latitud,actual_Longitud,actual_Fecha de incorporacion al DENUE,actual_coincide_filtro_scian,actual_coincide_filtro_texto,actual_textil,actual_mezclilla,actual_humedo_explicito,actual_lavado_generico,actual_produccion,actual_maquila,actual_proceso_seco_explicito,actual_scian_textil,actual_scian_acabado_humedo,actual_scian_lavanderia,actual_sector_textil,actual_evidencia_hidrica,resultado_comparacion
3427213,21074812210000342001000000U9,LAVANDERIA MAGALY,,812210,Lavander�as y tintorer�as,0 a 5 personas,CALLE,IXTACUIXTLA SUR,CALLE,PALMA,CALLE,VENUSTIANO CARRANZA,CALLE,PORFIRIO DIAZ,,SN,,,,,COLONIA,CENTRO,,,,74169,21,Puebla,74,Huejotzingo,29,Santa Ana Xalmimilulco,25,2,,,,Fijo,19.20645951,-98.37919106,2010-07,3427213,TRUE,FALSE,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,3427213,3427213,21074812210000342001000000U9,LAVANDERIA MAGALY,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,IXTACUIXTLA SUR,CALLE,PALMA,CALLE,VENUSTIANO CARRANZA,CALLE,PORFIRIO DIAZ,,SN,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,002,,,,Fijo,19.20645951,-98.37919106,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,AMBOS
3427952,21074812210000031010000000U8,MAQUILA DE LAVANDERIA DE PANTALON,,313310,Acabado de productos textiles,0 a 5 personas,CALLE,ZARAGOZA,CALLE,16 DE SEPTIEMBRE,CALLE,INDUSTRIA,CALLE,MAGNOLIA,23,,,,,,COLONIA,CENTRO,,,,74169,21,Puebla,74,Huejotzingo,29,Santa Ana Xalmimilulco,190,14,2211693368,,,Fijo,19.2108461,-98.37936835,2010-07,3427952,TRUE,FALSE,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,3427952,3427952,21074812210000031010000000U8,MAQUILA DE LAVANDERIA DE PANTALON,,313310,Acabado de productos textiles,0 a 5 personas,CALLE,ZARAGOZA,CALLE,16 DE SEPTIEMBRE,CALLE,INDUSTRIA,CALLE,MAGNOLIA,23,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,014,2211693368,,,Fijo,19.2108461,-98.37936835,2010-07,True,True,True,False,False,True,False,True,False,True,True,False,INCLUIR,SI,AMBOS
3427993,21074812210000213002000000U2,LAVANDERIA SIN NOMBRE,,812210,Lavander�as y tintorer�as,0 a 5 personas,CALLE,SAN ANTONIO,CALLE,AQUILES SERDAN SUR,CALLE,CAMINO REAL SAN MATEO,CALLE,MUCIO MARTINEZ,,SN,,,,,COLONIA,SAN ANTONIO,,,,74169,21,Puebla,74,Huejotzingo,29,Santa Ana Xalmimilulco,25,19,,,,Fijo,19.20916815,-98.386831,2010-07,3427993,TRUE,FALSE,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,3427993,3427993,21074812210000213002000000U2,LAVANDERIA SIN NOMBRE,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,SAN ANTONIO,CALLE,AQUILES SERDAN SUR,CALLE,CAMINO REAL SAN MATEO,CALLE,MUCIO MARTINEZ,,SN,,,,,COLONIA,SAN ANTONIO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,019,,,,Fijo,19.20916815,-98.386831,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,AMBOS
3428103,21074812210000192001000000U8,LAVANDERIA NOVALAV,,812210,Lavander�as y tintorer�as,11 a 30 personas,CALLE,LINDA VISTA,CALLE,SAN BARTOLO,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,CALLE,DIVISION DEL NORTE,3,,,,,,COLONIA,SANTA CRUZ,,,,74196,21,Puebla,74,Huejotzingo,29,Santa Ana Xalmimilulco,203,11,2211141002,,,Fijo,19.21681889,-98.38075285,2010-07,3428103,TRUE,FALSE,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,3428103,3428103,21074812210000192001000000U8,LAVANDERIA NOVALAV,,812210,Lavanderías y tintorerías,11 a 30 personas,CALLE,LINDA VISTA,CALLE,SAN BARTOLO,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,CALLE,DIVISION DEL NORTE,3,,,,,,COLONIA,SANTA CRUZ,,,,74196,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0203,011,2211141002,,,Fijo,19.21681889,-98.38075285,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,AMBOS
3428134,21074812210000223001000000U1,LAVANDERIA SANTA MONICA,,812210,Lavander�as y tintorer�as,31 a 50 personas,CALLE,ALAMOS,CALLE,NINGUNO,CALLE,EMILIANO ZAPATA,BOULEVARD,RIO XOCHIAC,46,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,74,Huejotzingo,29,Santa Ana Xalmimilulco,190,37,,LAVADOSANTAMONICA@YAHOO.COM.MX,,Fijo,19.21429432,-98.38863919,2010-07,3428134,TRUE,TRUE,EN_AMBOS,INCLUIDO_PRELIMINAR,3428134,3428134,21074812210000223001000000U1,LAVANDERIA SANTA MONICA,,812210,Lavanderías y tintorerías,31 a 50 personas,CALLE,ALAMOS,CALLE,NINGUNO,CALLE,EMILIANO ZAPATA,BOULEVARD,RIO XOCHIAC,46,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,037,,LAVADOSANTAMONICA@YAHOO.COM.MX,,Fijo,19.21429432,-98.38863919,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,AMBOS
3428151,21074315229001371002000000U9,MAQUILA DE PANTALON DE MESCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CALLE DEL PRADO,CALLE,SAN MARTIN,CALLE,AQUILES SERDAN NORTE,CALLE,VIOLETAS PONIENTE,47,,,,,,COLONIA,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,74,Huejotzingo,29,Santa Ana Xalmimilulco,190,10,2271530278,,,Fijo,19.2131021,-98.38392209,2010-07,3428151,TRUE,TRUE,EN_AMBOS,INCLUIDO_PRELIMINAR,3428151,3428151,21074315229001371002000000U9,MAQUILA DE PANTALON DE MESCLILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CALLE DEL PRADO,CALLE,SAN MARTIN,CALLE,AQUILES SERDAN NORTE,CALLE,VIOLETAS PONIENTE,47,,,,,,COLONIA,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,010,2271530278,,,Fijo,19.2131021,-98.38392209,2010-07,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,AMBOS
3428174,21074812210000172002000000U0,LAVANDERIA ALEX,,812210,Lavander�as y tintorer�as,0 a 5 personas,CALLE,SAN MARTIN,BOULEVARD,RIO XOCHIAC,CALLEJON,SAN MARTIN,BOULEVARD,RIO XOCHIAC,52,,,,,,PUEBLO,SANTA ANA XALMININULCO,,,,74169,21,Puebla,74,Huejotzingo,29,Santa Ana Xalmimilulco,190,19,2272712440,,,Fijo,19.21501731,-98.38544865,2010-07,3428174,TRUE,FALSE,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,3428174,3428174,21074812210000172002000000U0,LAVANDERIA ALEX,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,SAN MARTIN,BOULEVARD,RIO XOCHIAC,CALLEJON,SAN MARTIN,BOULEVARD,RIO XOCHIAC,52,,,,,,PUEBLO,SANTA ANA XALMININULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,019,2272712440,,,Fijo,19.21501731,-98.38544865,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,AMBOS
3428204,21074315229000241000000000U5,MAQUILA DE PANTALON DE MESCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CALLE DEL REFUGIO,PRIVADA,NINGUNO,CALLEJON,CALLEJON DEL REFUGIO,CALLE,PROVIDENCIA,22,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,74,Huejotzingo,29,Santa Ana Xalmimilulco,190,5,,,,Fijo,19.21390585,-98.38287639,2010-07,3428204,TRUE,FALSE,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,3428204,3428204,21074315229000241000000000U5,MAQUILA DE PANTALON DE MESCLILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CALLE DEL REFUGIO,PRIVADA,NINGUNO,CALLEJON,CALLEJON DEL REFUGIO,CALLE,PROVIDENCIA,22,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,005,,,,Fijo,19.21390585,-98.38287639,2010-07,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,AMBOS
3428283,21074812210000121001000000U7,LAVANDERIA LAVAMEXXAL,,812210,Lavander�as y tintorer�as,6 a 10 personas,CALLE,ZARAGOZA,CALLE,IXTACUIXTLA NORTE,CALLE,16 DE SEPTIEMBRE,CALLE,IXTACUIXTLA NORTE,33,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,74,Huejotzingo,29,Santa Ana Xalmimilulco,190,20,2221863089,,,Fijo,19.2112318,-98.3780799,2010-07,3428283,TRUE,FALSE,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,3428283,3428283,21074812210000121001000000U7,LAVANDERIA LAVAMEXXAL,,812210,Lavanderías y tintorerías,6 a 10 personas,CALLE,ZARAGOZA,CALLE,IXTACUIXTLA NORTE,CALLE,16 DE SEPTIEMBRE,CALLE,IXTACUIXTLA NORTE,33,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,020,2221863089,,,Fijo,19.2112318,-98.3780799,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,AMBOS
3428321,21074812210000051011000000U6,LAVANDERIA Y TERMINADOS G C,,313310,Acabado de productos textiles,6 a 10 personas,CALLE,MAGNOLIA,CALLE,16 DE SEPTIEMBRE,CALLE,INDUSTRIA,PRIVADA,16 DE SEPTIEMBRE,5,,,,0,A,COLONIA,CENTRO,,,,74169,21,Puebla,74,Huejotzingo,29,Santa Ana Xalmimilulco,190,13,2481631503,TERMINADOS.GC@HOTMAIL.COM,,Fijo,19.21176794,-98.37981608,2010-07,3428321,TRUE,FALSE,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,3428321,3428321,21074812210000051011000000U6,LAVANDERIA Y TERMINADOS G C,,313310,Acabado de productos textiles,6 a 10 personas,CALLE,MAGNOLIA,CALLE,16 DE SEPTIEMBRE,CALLE,INDUSTRIA,PRIVADA,16 DE SEPTIEMBRE,5,,,,0,A,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,013,2481631503,TERMINADOS.GC@HOTMAIL.COM,,Fijo,19.21176794,-98.37981608,2010-07,True,True,False,False,False,True,False,False,False,True,True,False,INCLUIR,SI,AMBOS
3428329,21074812210000243010000000U9,POLIPROCESO,LIC DANIEL DAVILA ROMERO,313310,Acabado de productos textiles,11 a 30 personas,CALLE,PRIMERO DE MAYO,PRIVADA,PRIVADA DE IXTACUIXTLA,CALLE,JUAN PIZACO,CALLE,IXTACUIXTLA NORTE,1,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,74,Huejotzingo,29,Santa Ana Xalmimilulco,190,38,2272769418,POLIPROCESO@HOTMAIL.COM,,Fijo,19.21009567,-98.37624609,2010-07,3428329,TRUE,TRUE,EN_AMBOS,INCLUIDO_PRELIMINAR,3428329,3428329,21074812210000243010000000U9,POLIPROCESO,LIC DANIEL DAVILA ROMERO,313310,Acabado de productos textiles,11 a 30 personas,CALLE,PRIMERO DE MAYO,PRIVADA,PRIVADA DE IXTACUIXTLA,CALLE,JUAN PIZACO,CALLE,IXTACUIXTLA NORTE,1,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,038,2272769418,POLIPROCESO@HOTMAIL.COM,,Fijo,19.21009567,-98.37624609,2010-07,True,True,False,False,True,False,False,False,False,True,True,False,INCLUIR,SI,AMBOS
6861846,21074812210000364001000000U3,STONE LAV,STONE LAV,812210,Lavander�as y tintorer�as,51 a 100 personas,CALLE,SAUCE,CALLE,CIPR�S,CALLE,AHUEHUETES,CALLE,NINGUNO,5,,,,,,PUEBLO,SANTA ANA XAMIMILULCO,,,,74169,21,Puebla,74,Huejotzingo,29,Santa Ana Xalmimilulco,203,33,,SEC.CONTABILIDAD@HOTMAIL.COM,,Fijo,19.21707716,-98.37347932,2019-04,6861846,TRUE,TRUE,EN_AMBOS,INCLUIDO_PRELIMINAR,6861846,6861846,21074812210000364001000000U3,STONE LAV,STONE LAV,812210,Lavanderías y tintorerías,51 a 100 personas,CALLE,SAUCE,CALLE,CIPRÉS,CALLE,AHUEHUETES,CALLE,NINGUNO,5,,,,,,PUEBLO,SANTA ANA XAMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0203,033,,SEC.CONTABILIDAD@HOTMAIL.COM,,Fijo,19.21707716,-98.37347932,2019-04,True,True,False,True,True,False,False,False,False,False,False,True,INCLUIR,SI,AMBOS
7742787,21074461160000781011000000U9,TALLER DE MAQUILA Y PANTALONES DE MEZCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,BOULEVARD,RIO XOCHIAC,CALLE,SAN MIGUEL,PRIVADA,NINGUNO,CALLE,SANTA CRUZ,,SN,,,,,COLONIA,SANTA CRUZ,,,,74169,21,Puebla,74,Huejotzingo,29,Santa Ana Xalmimilulco,203,16,,,,Fijo,19.21474593,-98.38036918,2019-11,7742787,TRUE,TRUE,EN_AMBOS,INCLUIDO_PRELIMINAR,7742787,7742787,21074461160000781011000000U9,TALLER DE MAQUILA Y PANTALONES DE MEZCLILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,BOULEVARD,RIO XOCHIAC,CALLE,SAN MIGUEL,PRIVADA,NINGUNO,CALLE,SANTA CRUZ,,SN,,,,,COLONIA,SANTA CRUZ,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0203,016,,,,Fijo,19.21474593,-98.38036918,2019-11,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,AMBOS
8088970,21074315229001671000000000U2,MAQUILADORA DE PANTALONES DE MEZCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,IXTACUIXTLA NORTE,CALLE,GLORIA,PRIVADA,SEGUNDA IXTACUIXTLA,PRIVADA,PRIVADA DE LA GLORIA,8,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,74,Huejotzingo,29,Santa Ana Xalmimilulco,25,47,,,,Fijo,19.20894047,-98.37831876,2019-11,8088970,TRUE,FALSE,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,8088970,8088970,21074315229001671000000000U2,MAQUILADORA DE PANTALONES DE MEZCLILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,IXTACUIXTLA NORTE,CALLE,GLORIA,PRIVADA,SEGUNDA IXTACUIXTLA,PRIVADA,PRIVADA DE LA GLORIA,8,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,047,,,,Fijo,19.20894047,-98.37831876,2019-11,True,True,True,True,False,False,True,True,False,True,False,False,INCLUIR,REVISAR,AMBOS
8089452,21074812210000451001000000U8,LAVANDERIA RUGLAS,,812210,Lavander�as y tintorer�as,6 a 10 personas,CALLE,ADOLFO LOPEZ MATEOS,CALLE,IXTACUIXTLA SUR,CALLE,PORFIRIO DIAZ,CALLE,SAN ISIDRO,18,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,74,Huejotzingo,29,Santa Ana Xalmimilulco,167,6,2481771786,,,Fijo,19.20291914,-98.3807764,2019-11,8089452,TRUE,TRUE,EN_AMBOS,INCLUIDO_PRELIMINAR,8089452,8089452,21074812210000451001000000U8,LAVANDERIA RUGLAS,,812210,Lavanderías y tintorerías,6 a 10 personas,CALLE,ADOLFO LOPEZ MATEOS,CALLE,IXTACUIXTLA SUR,CALLE,PORFIRIO DIAZ,CALLE,SAN ISIDRO,18,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0167,006,2481771786,,,Fijo,19.20291914,-98.3807764,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,AMBOS
8090455,21074315229001931000000000U0,TALLER DE MAQUILA DE MEZCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,SANDOVAL,PRIVADA,SAN MARTIN,CALLEJON,SAN MARTIN,BOULEVARD,RIO XOCHIAC,52,,,,,,PUEBLO,SANTA ANA XALMININULCO,,,,74169,21,Puebla,74,Huejotzingo,29,Santa Ana Xalmimilulco,190,19,,,,Fijo,19.21440504,-98.38432234,2019-11,8090455,TRUE,TRUE,EN_AMBOS,INCLUIDO_PRELIMINAR,8090455,8090455,21074315229001931000000000U0,TALLER DE MAQUILA DE MEZCLILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,SANDOVAL,PRIVADA,SAN MARTIN,CALLEJON,SAN MARTIN,BOULEVARD,RIO XOCHIAC,52,,,,,,PUEBLO,SANTA ANA XALMININULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,019,,,,Fijo,19.21440504,-98.38432234,2019-11,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,AMBOS
8949535,21074315229001601000000000U9,TALLER DE MAQUILA DE MEZCLILLA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,BOULEVARD,RIO XOCHIAC,CALLEJON,SAN MARTIN,CALLE,SAN MARTIN,CALLEJON,SAN MARTIN,101,,,,,,PUEBLO,SANTA ANA XALMININULCO,,,,74169,21,Puebla,74,Huejotzingo,29,Santa Ana Xalmimilulco,190,19,2248200085,,,Fijo,19.21556529,-98.38554393,2019-11,8949535,TRUE,FALSE,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,8949535,8949535,21074315229001601000000000U9,TALLER DE MAQUILA DE MEZCLILLA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,BOULEVARD,RIO XOCHIAC,CALLEJON,SAN MARTIN,CALLE,SAN MARTIN,CALLEJON,SAN MARTIN,101,,,,,,PUEBLO,SANTA ANA XALMININULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,019,2248200085,,,Fijo,19.21556529,-98.38554393,2019-11,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,AMBOS
9725562,21074315229002411000000000U2,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,PALMA,PRIVADA,PRIVADA DE LA PALMA,CALLE,PROGRESO,CALLE,REAL DE PUEBLA,25,,,,,,COLONIA,CENTRO,,,,74169,21,Puebla,74,Huejotzingo,29,Santa Ana Xalmimilulco,25,14,,,,Fijo,19.20750066,-98.38108514,2024-11,9725562,TRUE,TRUE,EN_AMBOS,INCLUIDO_PRELIMINAR,9725562,9725562,21074315229002411000000000U2,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,PALMA,PRIVADA,PRIVADA DE LA PALMA,CALLE,PROGRESO,CALLE,REAL DE PUEBLA,25,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,014,,,,Fijo,19.20750066,-98.38108514,2024-11,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,AMBOS
