id,clee,nombre_de_la_unidad_economica,raz_social,codigo_de_la_clase_actividad_scian,nombre_clase_actividad_scian,categoria_clasificacion,regla_decisiva,terminos_detectados,per_ocu,clasificacion_proceso_hidrico,decision_hidrica_automatica,prioridad_hidrica_produccion,causa_decision_hidrica,en_mh,antecedente_mh,nota_antecedente_mh,direccion_completa,tipo_vial,nom_vial,numero_ext,letra_ext,numero_int,letra_int,tipo_asent,nomb_asent,cod_postal,localidad,municipio,entidad,telefono,correoelec,www,latitud_revision,longitud_revision,url_busqueda_google_maps,url_punto_google_maps,url_openstreetmap,estado_revision_manual,establecimiento_encontrado,actividad_observada,evidencia_textil,evidencia_mezclilla,evidencia_proceso_humedo,decision_manual,confianza_revision,fuentes_consultadas,fecha_revision,revisor,notas_revision
10381674,21074315223000801000000000U9,MAQUILA,,315223,Confecci�n en serie de uniformes,produccion_textil,base_saic_textil,maquila,0 a 5 personas,PRODUCCION_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma producción textil, pero el nombre no permite determinar si el proceso usa agua",False,NO_APARECE_EN_MH,,"CALLE CONCEPCION 18, COLONIA SANTA CRUZ, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,CONCEPCION,18,,,,COLONIA,SANTA CRUZ,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21935823,-98.37887255,https://www.google.com/maps/search/?api=1&query=CALLE+CONCEPCION+18+COLONIA+SANTA+CRUZ+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21935823%2C-98.37887255,https://www.openstreetmap.org/?mlat=19.2193582&mlon=-98.3788725#map=19/19.2193582/-98.3788725,PENDIENTE,,,,,,,,,,,
10676987,21074315223000681000000000U5,MAQUILA,,315223,Confecci�n en serie de uniformes,produccion_textil,base_saic_textil,maquila,0 a 5 personas,PRODUCCION_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma producción textil, pero el nombre no permite determinar si el proceso usa agua",False,NO_APARECE_EN_MH,,"CALLE IXTACUIXTLA NORTE 34, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,IXTACUIXTLA NORTE,34,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.2124324,-98.37701005,https://www.google.com/maps/search/?api=1&query=CALLE+IXTACUIXTLA+NORTE+34+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.2124324%2C-98.37701005,https://www.openstreetmap.org/?mlat=19.2124324&mlon=-98.3770100#map=19/19.2124324/-98.3770100,PENDIENTE,,,,,,,,,,,
10821911,21074315223000231000000000U9,MAQUILA,,315223,Confecci�n en serie de uniformes,produccion_textil,base_saic_textil,maquila,0 a 5 personas,PRODUCCION_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma producción textil, pero el nombre no permite determinar si el proceso usa agua",False,NO_APARECE_EN_MH,,"CALLE SAUCE 10, COLONIA GUADALUPE, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,SAUCE,10,,,,COLONIA,GUADALUPE,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21749591,-98.37394641,https://www.google.com/maps/search/?api=1&query=CALLE+SAUCE+10+COLONIA+GUADALUPE+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21749591%2C-98.37394641,https://www.openstreetmap.org/?mlat=19.2174959&mlon=-98.3739464#map=19/19.2174959/-98.3739464,PENDIENTE,,,,,,,,,,,
11230023,21074315223000161000000000U8,MAQUILA,,315223,Confecci�n en serie de uniformes,produccion_textil,base_saic_textil,maquila,0 a 5 personas,PRODUCCION_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma producción textil, pero el nombre no permite determinar si el proceso usa agua",False,NO_APARECE_EN_MH,,"CALLE IXTACUIXTLA NORTE 32, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,IXTACUIXTLA NORTE,32,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21046647,-98.37773064,https://www.google.com/maps/search/?api=1&query=CALLE+IXTACUIXTLA+NORTE+32+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21046647%2C-98.37773064,https://www.openstreetmap.org/?mlat=19.2104665&mlon=-98.3777306#map=19/19.2104665/-98.3777306,PENDIENTE,,,,,,,,,,,
11355400,21074315223000121000000000U2,MAQUILA,,315223,Confecci�n en serie de uniformes,produccion_textil,base_saic_textil,maquila,0 a 5 personas,PRODUCCION_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma producción textil, pero el nombre no permite determinar si el proceso usa agua",False,NO_APARECE_EN_MH,,"CALLE GUADALUPE 11, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,GUADALUPE,11,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.215084,-98.37421681,https://www.google.com/maps/search/?api=1&query=CALLE+GUADALUPE+11+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.215084%2C-98.37421681,https://www.openstreetmap.org/?mlat=19.2150840&mlon=-98.3742168#map=19/19.2150840/-98.3742168,PENDIENTE,,,,,,,,,,,
11461415,21074315223000462000000000U0,MAQUILA,,315223,Confecci�n en serie de uniformes,produccion_textil,base_saic_textil,maquila,6 a 10 personas,PRODUCCION_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma producción textil, pero el nombre no permite determinar si el proceso usa agua",False,NO_APARECE_EN_MH,,"CALLE CIPRES SN, COLONIA GUADALUPE, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,CIPRES,,SN,,,COLONIA,GUADALUPE,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,2271345303,,,19.21672944,-98.37449609,https://www.google.com/maps/search/?api=1&query=CALLE+CIPRES+SN+COLONIA+GUADALUPE+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21672944%2C-98.37449609,https://www.openstreetmap.org/?mlat=19.2167294&mlon=-98.3744961#map=19/19.2167294/-98.3744961,PENDIENTE,,,,,,,,,,,
8089214,21074315229001761010000000U1,MAQUILA SIN NOMBRE,,315223,Confecci�n en serie de uniformes,produccion_textil,base_saic_textil,maquila,0 a 5 personas,PRODUCCION_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma producción textil, pero el nombre no permite determinar si el proceso usa agua",False,NO_APARECE_EN_MH,,"CALLE REAL DE PUEBLA 106, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,REAL DE PUEBLA,106,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20636198,-98.3731408,https://www.google.com/maps/search/?api=1&query=CALLE+REAL+DE+PUEBLA+106+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20636198%2C-98.3731408,https://www.openstreetmap.org/?mlat=19.2063620&mlon=-98.3731408#map=19/19.2063620/-98.3731408,PENDIENTE,,,,,,,,,,,
10749897,21074315223000611000000000U2,MAQUILA SIN NOMBRE,,315223,Confecci�n en serie de uniformes,produccion_textil,base_saic_textil,maquila,0 a 5 personas,PRODUCCION_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma producción textil, pero el nombre no permite determinar si el proceso usa agua",False,NO_APARECE_EN_MH,,"CALLE VENUSTIANO CARRANZA 4, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,VENUSTIANO CARRANZA,4,,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,2271033362,,,19.206236,-98.37964854,https://www.google.com/maps/search/?api=1&query=CALLE+VENUSTIANO+CARRANZA+4+COLONIA+CENTRO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.206236%2C-98.37964854,https://www.openstreetmap.org/?mlat=19.2062360&mlon=-98.3796485#map=19/19.2062360/-98.3796485,PENDIENTE,,,,,,,,,,,
10855925,21074315223000181000000000U6,MAQUILA SIN NOMBRE,,315223,Confecci�n en serie de uniformes,produccion_textil,base_saic_textil,maquila,0 a 5 personas,PRODUCCION_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma producción textil, pero el nombre no permite determinar si el proceso usa agua",False,NO_APARECE_EN_MH,,"CALLE REAL DE PUEBLA 70, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,REAL DE PUEBLA,70,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20737938,-98.3762992,https://www.google.com/maps/search/?api=1&query=CALLE+REAL+DE+PUEBLA+70+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20737938%2C-98.3762992,https://www.openstreetmap.org/?mlat=19.2073794&mlon=-98.3762992#map=19/19.2073794/-98.3762992,PENDIENTE,,,,,,,,,,,
11359086,21074315223000331000000000U7,MAQUILA SIN NOMBRE,,315223,Confecci�n en serie de uniformes,produccion_textil,base_saic_textil,maquila,0 a 5 personas,PRODUCCION_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma producción textil, pero el nombre no permite determinar si el proceso usa agua",True,VISTO_BUENO_PREVIO_MH,"MH incluyó previamente este ID DENUE; usar como antecedente favorable, sin asumir que confirma proceso húmedo actual","PRIVADA LOS PINOS SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,LOS PINOS,,SN,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20665368,-98.37851665,https://www.google.com/maps/search/?api=1&query=PRIVADA+LOS+PINOS+SN+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20665368%2C-98.37851665,https://www.openstreetmap.org/?mlat=19.2066537&mlon=-98.3785166#map=19/19.2066537/-98.3785166,PENDIENTE,,,,,,,,,,,
10267780,21074315223001091000000000U6,MAQUILA UNIFORMES,,315223,Confecci�n en serie de uniformes,produccion_textil,base_saic_textil,maquila,0 a 5 personas,PRODUCCION_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma producción textil, pero el nombre no permite determinar si el proceso usa agua",False,NO_APARECE_EN_MH,,"PRIVADA 20 DE NOVIEMBRE 20, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,20 DE NOVIEMBRE,20,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21574674,-98.37560939,https://www.google.com/maps/search/?api=1&query=PRIVADA+20+DE+NOVIEMBRE+20+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21574674%2C-98.37560939,https://www.openstreetmap.org/?mlat=19.2157467&mlon=-98.3756094#map=19/19.2157467/-98.3756094,PENDIENTE,,,,,,,,,,,
9650425,21074315229002291000000000U8,MAQUILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,base_saic_textil,ropa,0 a 5 personas,PRODUCCION_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma producción textil, pero el nombre no permite determinar si el proceso usa agua",False,NO_APARECE_EN_MH,,"CALLE AQUILES SERDAN NORTE 7, PUEBLO SANTA ANA XALMIMINULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,AQUILES SERDAN NORTE,7,,,,PUEBLO,SANTA ANA XALMIMINULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.2140568,-98.38573989,https://www.google.com/maps/search/?api=1&query=CALLE+AQUILES+SERDAN+NORTE+7+PUEBLO+SANTA+ANA+XALMIMINULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.2140568%2C-98.38573989,https://www.openstreetmap.org/?mlat=19.2140568&mlon=-98.3857399#map=19/19.2140568/-98.3857399,PENDIENTE,,,,,,,,,,,
