d_llave,clee,nom_est,raz_soc,cve_scian,desc_scian,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Numero exterior o kilometro,Letra exterior,Edificio,Edificio Piso,Numero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado publico",Numero de local,Codigo Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,cve_loc,localidad,Area geoestadistica basica,Manzana,Numero de telefono,Correo electronico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporacion al DENUE,coincide_filtro_scian,coincide_filtro_texto,textil,mezclilla,humedo_explicito,lavado_generico,produccion,maquila,proceso_seco_explicito,scian_textil,scian_acabado_humedo,scian_lavanderia,sector_textil,evidencia_hidrica
7949273,21177465912000411110000000U4,ACCESORIOS PARA EL CABELLO Y MANUALIDADES MERY,,315999,Confección de otros accesorios y prendas de vestir no clasificados en otra parte,0 a 5 personas,CALLE,DURANGO,CALLE,2 PONIENTE,BOULEVARD,BENITO JUAREZ,CALLE,17 NORTE,4,,,,,,LOCALIDAD,TLACOTEPEC DE BENITO JUAREZ,,,,75680,21,PUEBLA,177,Tlacotepec de Benito Juárez,0001,Tlacotepec de Benito Juárez,0094,021,2371009967,,,Fijo,18.6829915,-97.65699681,2019-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
8929952,21054313210000011110000000U6,ACTIVIDAD ECONOMICA,,315223,Confección en serie de uniformes,0 a 5 personas,CALLE,JAZMIN,CALLE,VIOLETA,CALLE,NINGUNO,CALLE,PRIMERA ROSAS,8,,,,,,COLONIA,LOMAS VERDES DEL PEDREGAL,,,,73950,21,PUEBLA,174,Teziutlán,0001,Teziutlán,0444,010,,,,Fijo,19.81563395,-97.37854028,2019-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
11764740,21114313210001015000061482S8,ADVENTUM VITA,ADVENTUM VITA,313210,Fabricación de telas anchas de tejido de trama,51 a 100 personas,CALLE,38 PONIENTE,CALLE,5 Norte,CALLE,7 Norte,CALLE,36 Poniente,521,,,,,,COLONIA,SANTA MARIA,,,,72080,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3578,009,,CONTABILIDAD@TEXTILESANAHUAC.COM.MX,,Fijo,19.06076906,-98.19385075,2025-04,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
3527093,21114313210000561002061482M2,ADVENTUM VITA,ADVENTUM VITA,313210,Fabricación de telas anchas de tejido de trama,251 y más personas,CALLE,ANTIGUO CAMINO A LA RESURRECCIÓN,CALLE,RESURRECCIÓN SUR,PRIVADA,PARAÍSO,CALLE,RESURRECCIÓN PONIENTE,10242,B,,,,,CORREDOR INDUSTRIAL,SANTA ROSA,CORREDOR INDUSTRIAL,CORREDOR INDUSTRIAL SANTA ROSA,10242B,72920,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,1641,033,,CONTABILIDAD@TEXTILESANAHUAC.COM.MX,,Fijo,19.08278446,-98.16078308,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
3264971,21114313310000102010000000U3,AFELPADOS FINOS,AFELPADOS FINOS,313310,Acabado de productos textiles,6 a 10 personas,CALLE,AVENIDA 2 PONIENTE,CALLE,15 NORTE,CALLE,17 NORTE,AVENIDA,REFORMA,1505,,,,,,COLONIA,CENTRO,,,,72000,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0499,040,,AFINSACV@GMAIL.COM,,Fijo,19.05089974,-98.20921673,2010-07,True,False,False,False,False,False,False,False,False,True,True,False,INCLUIR,SI
9496731,21022315225000021000000000U8,AGUSTINA RAMIREZ,,315225,Confección de prendas de vestir sobre medida,0 a 5 personas,AVENIDA,MORELOS,CALLE,MIGUEL HIDALGO,CALLE,IGNACIO ZARAGOZA,AVENIDA,INSURGENTES,,SN,,18,,,LOCALIDAD,SAN JUAN AMECAC,EDIFICIO COMERCIAL Y DE SERVICIOS,SIN NOMBRE,4,74505,21,PUEBLA,022,Atzitzihuacán,0003,San Juan Amecac,0071,023,,,,Fijo,18.83484216,-98.65943647,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
6376955,21174315229002276001000000U7,AJH MAQUILA,AJH MAQUILA,315229,Confección en serie de otra ropa exterior de materiales textiles,251 y más personas,CALLE,JOSEFA RAMIRO GAVILAN,CALLE,OSA MAYOR,PRIVADA,NINGUNO,OTRO(ESPECIFIQUE),ARROYO,71,,,,,,COLONIA,SEGUNDA SECCIÓN DE SAN DIEGO,,,,73965,21,PUEBLA,174,Teziutlán,0015,San Diego,0247,001,,JJDIAZ@AJHMAQUILA.COM,,Fijo,19.85790472,-97.36085064,2014-12,True,True,False,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
9744393,21114315224000291000000000U5,AJUSTES FINOS COSTURA,,315224,Confección en serie de disfraces y trajes típicos,0 a 5 personas,AVENIDA,XONACATEPEC,CALLE,NINGUNO,CARRETERA,18 DE NOVIEMBRE (FEDERAL PUEBLA-TEHUACAN),CALLE,NINGUNO,,SN,,,,,COLONIA,XONACATEPEC,,,,72229,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,2404,047,2223884671,,,Fijo,19.04934966,-98.15332882,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
9677599,21034315123000022000000000U8,AK PLAYERAS,AK PLAYERAS,315123,Fabricación de ropa exterior de tejido de punto,6 a 10 personas,CALLE,CAMINO NACIONAL,CALLE,CAMINO NACIONAL,CALLE,LAZARO CARDENAS,PRIVADA,NINGUNO,15,,,,,,PUEBLO,SAN FRANCISCO OCOTLAN,,,,72680,21,PUEBLA,034,Coronango,0003,San Francisco Ocotlán (Ocotlán),0119,069,2222819682,AKPLAYERAS@HOTMAIL.COM,,Fijo,19.12393497,-98.27083323,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10122585,21074315223000971000000000U0,ALEJANDRO GARITA JUAREZ,DESHEBRADO DE PANTALON,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,LOS REYES,CALLE,LA PIEDAD,CALLE,CALLE DEL CARMEN,CALLE,JUAN PIZACO,33,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,049,,,,Fijo,19.2090004,-98.37746816,2024-11,True,True,True,True,False,False,True,False,True,True,False,False,INCLUIR,REVISAR
6271547,21114315229001236001000000U8,ALFE CONFECCIONES,ALFE CONFECCIONES,315229,Confección en serie de otra ropa exterior de materiales textiles,251 y más personas,AVENIDA,18 PONIENTE,CALLE,MARTIRES DE RIO BLANCO,CALLE,GASODUCTO,OTRO(ESPECIFIQUE),NINGUNO,315,,,,0,SN,PARQUE INDUSTRIAL,CENTRO,PARQUE INDUSTRIAL,5 DE MAYO,SN,72019,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0412,028,,ALFE@ALFECONFECCIONES.COM,,Fijo,19.05265261,-98.19730904,2010-07,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
3400830,21156461110033221020000000U7,ALI CONFECCIONES,,315225,Confección de prendas de vestir sobre medida,0 a 5 personas,PRIVADA,4 SUR,CALLE,4 SUR,PRIVADA,4 SUR,CALLEJON,HIDALGO,519,,,,9,,COLONIA,LA PEDRERA,,,,75770,21,PUEBLA,156,Tehuacán,0001,Tehuacán,0906,028,,,,Fijo,18.45790804,-97.39797133,2014-12,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
11664600,21156315225002001000000000U4,ALI CONFECCIONES CONFECCIONA TODO TIPO DE PRENDAS DE VESTIR PARA DAMA CABALLERO Y NIÑOS,,315225,Confección de prendas de vestir sobre medida,0 a 5 personas,PRIVADA,4 SUR,CALLE,4 SUR,PRIVADA,4 SUR,CALLEJON,HIDALGO,519,,,,4,,COLONIA,LA PEDRERA,,,,75770,21,PUEBLA,156,Tehuacán,0001,Tehuacán,0906,028,,,,Fijo,18.45790804,-97.39797133,2024-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
6377115,21114313310000176000000000U7,ALILTEX,ALILTEX,313310,Acabado de productos textiles,101 a 250 personas,CALLE,ANTIGUO CAMINO A MANZANILLA,AVENIDA,18 DE NOVIEMBRE (FEDERAL PUEBLA-TEHUACÁN),CALLE,NINGUNO,OTRO(ESPECIFIQUE),BARRANCO,59,,,,,,COLONIA,JOAQUIN COLOMBRES,PARQUE INDUSTRIAL,RESURRECCION,SN,72300,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0338,033,,TEREPC@ALILTEX.COM,,Fijo,19.05664146,-98.15516569,2010-07,True,False,False,False,False,False,False,False,False,True,True,False,INCLUIR,SI
8308596,21114314993000341010000000U9,ALMACEN DE ACOPIO DE DESPERDICIOS INDUSTRIALES TEXTILES,,313210,Fabricación de telas anchas de tejido de trama,0 a 5 personas,AVENIDA,VALLE DEL SUR,CALLE,VALLE DE TAMAULIPAS,OTRO(ESPECIFIQUE),ARROYO,AVENIDA,VALLE DE ZARAGOZA,,SN,,,,,COLONIA,DEL VALLE,,,,72310,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,5856,012,2223563450,,,Fijo,19.06269772,-98.11368902,2019-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
6378196,21156315229002075002009722S0,ALMACEN Y MESA DE CORTE GRUPO JG,,315222,Confección en serie de camisas,51 a 100 personas,CALLE,MIGUEL HIDALGO,CALLE,30 ORIENTE,CALLE,28 ORIENTE,CALLE,5 NORTE,2805,,,,,,COLONIA,LOMAS DE LA SOLEDAD,,,,75720,21,PUEBLA,156,Tehuacán,0001,Tehuacán,1105,020,,VARANASIJG23@HOTMAIL.COM,WWW.VARANASI.MX,Fijo,18.48192993,-97.387894,2010-07,True,True,False,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
8901659,21156315229006245001038532S5,ALMACENES DC,ALMACENES DC,315229,Confección en serie de otra ropa exterior de materiales textiles,11 a 30 personas,CARRETERA,FEDERAL PONIENTE,CALLE,JOSÉ MARÍA MORELOS NORTE,CALLE,EMILIO CARRANZA NORTE,AVENIDA,FRANCISCO I. MADERO,9,LOTE,,,,,COLONIA,SANTIAGO MIAHUATLAN,,,,75820,21,PUEBLA,156,Tehuacán,0001,Tehuacán,0840,001,,ANA.NAVARRO@ALMDC.COM.MX,WWW.ALMACENESDC.COM.MX,Fijo,18.475557,-97.43497549,2019-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
3394241,21156323119001013001038532S5,ALMACENES DC,ALMACENES DC,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CARRETERA,FEDERAL PONIENTE,CALLE,JOSÉ MARÍA MORELOS NORTE,CALLE,EMILIO CARRANZA NORTE,AVENIDA,FRANCISCO I. MADERO,432,,,,,,COLONIA,SAN LORENZO TEOTIPILCO NORTE,,,,75855,21,PUEBLA,156,Tehuacán,0001,Tehuacán,0840,001,5510844420,ANA.NAVARRO@ALMDC.COM.MX,WWW.ALMACENESDC.COM.MX,Fijo,18.47537022,-97.43406379,2014-12,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
3443633,21177461110000941010000000U5,ALMACENES FELICIANOS,,315223,Confección en serie de uniformes,0 a 5 personas,CALLE,7 SUR,CALLE,5 PONIENTE,PRIVADA,MIGUEL FELICIANO,CALLE,5 SUR,305,,,,,,BARRIO,SAN MATEO,,,,75689,21,PUEBLA,177,Tlacotepec de Benito Juárez,0019,Santa María la Alta,0037,037,,,,Fijo,18.5977911,-97.66430882,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
9811836,21182314120000711000000000U0,ALMOHADAS DAKO SLEEP,,314120,"Confección de cortinas, blancos y similares",0 a 5 personas,CALLE,BUSTAMANTE,PROLONGACION,ZARAGOZA,CALLE,NIÑO PERDIDO,CALLE,5 DE MAYO,110,,,,,,LOCALIDAD,TLANEPANTLA,,,,75600,21,PUEBLA,182,Tlanepantla,0001,Tlanepantla,0060,007,2241051827,,,Fijo,18.86303926,-97.8842959,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
7518002,21180314120000011000000000U9,ALMOHADAS ESMERALDA,,314120,"Confección de cortinas, blancos y similares",0 a 5 personas,CALLE,5 DE MAYO,AVENIDA,ABELARDO L. RODRIGUEZ,AVENIDA,LAZARO CARDENAS,CALLE,EMILIANO ZAPATA,3,,,,,,PUEBLO,SANTIAGO COLTZINGO,,,,74105,21,PUEBLA,180,Tlahuapan,0019,Santiago Coltzingo,0259,009,5638909836,BLANCOSMAGNOLIA@HOTMAIL.COM,,Fijo,19.38319649,-98.53449515,2019-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
6272117,21174315229001625002000000U6,ALRO CONFEXIONES,,315229,Confección en serie de otra ropa exterior de materiales textiles,31 a 50 personas,CALLE,EL FRESNO,PRIVADA,NINGUNO,CALLE,NINGUNO,CALLE,FRANCISCO I. MADERO,35,,,,0,SN,BARRIO,EL FRESNILLO,,,,73887,21,PUEBLA,174,Teziutlán,0001,Teziutlán,0251,008,,ALRO-CONFECCIONES@HOTMAIL.COM,,Fijo,19.81159685,-97.37618557,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10947671,21164315225000121000000000U6,ALTA COSTURA,,315225,Confección de prendas de vestir sobre medida,0 a 5 personas,AVENIDA,DURANGO ORIENTE,CALLE,TABASCO,CALLE,ZACATECAS SUR,AVENIDA,VERACRUZ PONIENTE,9,,,,,,PUEBLO,SAN HIPOLITO XOCHILTENANGO,,,,75219,21,PUEBLA,164,Tepeaca,0012,San Hipólito Xochiltenango,0113,020,2231001253,,,Fijo,18.9356348,-97.8716867,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
9760993,21015315225000331000000000U5,ALTA COSTURA AKSNES HAUTE COUTURE,,315225,Confección de prendas de vestir sobre medida,0 a 5 personas,AVENIDA,SAN JOSE DE LAS FLORES,CALLE,AZUCENA,CALLE,MARGARITAS,CALLE,CALLE DEL ROSAL,9,,,,,,COLONIA,SAN JOSE LAS FLORES,,,,72980,21,PUEBLA,015,Amozoc,0001,Amozoc de Mota,0113,039,2227795120,CHIPIGIGANTE2002@GMAIL.COM,,Fijo,19.03593099,-98.0274207,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
8120482,21132315224000031010000000U7,ALTA COSTURA DE ELY,,315225,Confección de prendas de vestir sobre medida,0 a 5 personas,AVENIDA,MIGUEL HIDALGO,CALLE,VICENTE GUERRERO,PRIVADA,NINGUNO,PRIVADA,NARCISO MENDOZA,55,,,,,,COLONIA,SAN JUAN TUXCO TEXMELUCAN PUE,,,,74129,21,PUEBLA,132,San Martín Texmelucan,0010,San Juan Tuxco,0124,033,2481564309,ELISAHERNANDEZSANCHEZ3@GMAIL.COM,,Fijo,19.26008932,-98.44847596,2019-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
10504214,21114315225004141000000000U5,ALTA COSTURA SIN NOMBE,,315225,Confección de prendas de vestir sobre medida,0 a 5 personas,CALLE,PALMA,CALLE,NINGUNO,PRIVADA,NOGAL,AVENIDA,NOGAL,40,,,,,,COLONIA,LOMA BONITA CALERAS,,,,72100,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,4839,001,,,,Fijo,19.10676169,-98.21723322,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
9595640,21115315225000091000000000U3,ALTA COSTURA SIN NOMBRE,,315225,Confección de prendas de vestir sobre medida,0 a 5 personas,AVENIDA,MORELOS,CALLE,4 SUR,CALLE,2 SUR,CALLE,3 ORIENTE,206,,,,,,LOCALIDAD,SAN SIMON DE BRAVO,,,,75468,21,PUEBLA,115,Quecholac,0015,San Simón de Bravo,0227,003,2491300954,JIMENEZLOURDES162@GMAIL.COM,,Fijo,18.96634508,-97.71197316,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
6406251,29010315229000425102000000U0,ALTEC MANUFACTURAS,ALTEC MANUFACTURAS,315229,Confección en serie de otra ropa exterior de materiales textiles,31 a 50 personas,CARRETERA,EMILIANO ZAPATA,CALLE,CAMINO DE JESÚS,CALLE,LA LAGUNA,CALLE,NINGUNO,8,,,,,,COLONIA,SECCIÓN 5A,,,,73950,21,PUEBLA,054,Chignautla,0001,Chignautla,0094,035,2411344578,RECURSOSHUMANOS@ALTECMANUFACTURAS.COM,,Fijo,19.81439736,-97.3961756,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10764352,21054315229003061000000000U6,ALTEO MANUFACTURERA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,FRANCISCO I MADERO,CALLE,VEREDA,PRIVADA,NINGUNO,CALLE,BENITO JUAREZ PONIENTE,646,,,,,,COLONIA,AZTECA,,,,73950,21,PUEBLA,054,Chignautla,0001,Chignautla,0094,035,2311620687,,,Fijo,19.81433663,-97.39631714,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
6271633,21114313310000186000000000U6,ALTO ACABADO,ALTO ACABADO,313310,Acabado de productos textiles,101 a 250 personas,CALLE,30 NORTE,AVENIDA,12 ORIENTE,CALLE,NINGUNO,CALLE,32 NORTE BIS,1008,,,,,,COLONIA,HUMBOLDT,,,,72370,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0624,014,,ADMINISTRACION@ALTOACABADO.COM,,Fijo,19.04151798,-98.17460254,2010-07,True,True,False,False,True,False,False,False,False,True,True,False,INCLUIR,SI
6379030,21001315229000047000057126M9,AMEREX,AMEREX,315229,Confección en serie de otra ropa exterior de materiales textiles,251 y más personas,CALLE,7 NORTE,PRIVADA,NINGUNO,PRIVADA,NINGUNO,OTRO(ESPECIFIQUE),CULTIVO,1002,,,,,,BARRIO,SANTO ENTIERRO,,,,75110,21,PUEBLA,001,Acajete,0001,Acajete,0315,008,2227096395,CONTABILIDAD.ACAJETE@AMEREX.COM.MX,,Fijo,19.11413512,-97.96006146,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
6377361,21114315229001277001057126S2,AMEREX,AMEREX,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,LADRILLERA,PRIVADA,NINGUNO,AVENIDA,FERROCARRIL,PRIVADA,NINGUNO,78,,,,,,COLONIA,SAN PABLO XOCHIMEHUACAN,,,,72014,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,5786,006,,CONTABILIDAD.ACAJETE@AMEREX.COM.MX,,Fijo,19.09762943,-98.20320314,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
9440829,21119314120000043000000000U0,AMERICALZE,AMERICALZE,314120,"Confección de cortinas, blancos y similares",11 a 30 personas,CALLE,TLAXCALANZI,CALLE,REAL A SAN ANDRES,CALLE,CAMINO REAL A CHOLULA,CALLE,TLAXCALANZI,402,,,,,,COLONIA,EMILIANO ZAPATA,,,,72810,21,PUEBLA,119,San Andrés Cholula,0013,San Bernardino Tlaxcalancingo,0476,001,,,,Fijo,19.03529418,-98.27654454,2023-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10007489,21174315229007295000000000U2,AMY CONFECCIONES,,315229,Confección en serie de otra ropa exterior de materiales textiles,51 a 100 personas,CALLE,20 DE NOVIEMBRE,CALLE,NINGUNO,CALLE,5 DE FEBRERO,PRIVADA,5 DE FEBRERO,75,,,,,,COLONIA,SECCION PRIMERA,,,,73967,21,PUEBLA,174,Teziutlán,0019,San Sebastián,0336,012,2311022291,,,Fijo,19.84937195,-97.37053047,2024-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
